"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"21",-0.9491,-1.6071,3.8729,-1.577,-3.0723,2.3847,4.3131,0.5929,2.4283,2.1154,-2.8643,-4.4244,8.679,-1.7835,6.5972,-2.6382,2.6806,-1.6981,-0.3709,0.4903,-3.3665,-1.5736,-5.2001,5.6263,-0.8756,-2.8972,-1.9705,-3.7801,-2.5894,-2.2943,2.4215,-2.896,3.2477,-2.6336,1.6248,-2.8905,-0.4098,10.0038,0.4374,-3.1694,-3.5086,1.9364,4.4957,1.7072,1.9027,-3.7608,-0.9628,2.0974,-0.8194,0.5378,-1.2117,-2.0207,-1.7858,1.8386,4.8381,1.1871,-3.5496,6.5727,-1.0491,-3.3212,-4.4534,2.3413,0.0941,2.5533,0.9742,-2.9689,0.8057,7.974,1.9371,1.4296,5.1217,-2.0865,-0.5313,1.2354,6.4956,-8.5184,-0.0377999999999998,-3.5565,2.2026,2.1075,-5.9767,2.5338,-7.1858,1.9142,-3.1018,5.0959,-3.0512,-4.978,-2.8961,4.4675,2.603,3.326,0.9773,3.0515,-1.866,-5.3842,-3.0561,11.6481,-3.2757,-2.5556,0.3255,-2.78,3.2412,-4.7838,2.996,-7.411,-4.8004,2.6312,-3.0543,-1.6319,4.3076,-1.2364,-2.2318,7.5587,0.7582,3.3551
"22",-1.2822,-2.1188,4.5081,-1.487,-3.5321,1.8761,4.3476,-0.6609,1.3129,2.3415,-2.3244,-4.014,7.9163,-1.9488,5.9859,-2.2526,2.746,-0.7136,0.7671,-0.6242,-4.1013,-1.9354,-4.4378,6.5043,-0.6826,-2.9742,-0.7406,-3.8227,-3.1659,-1.7549,2.7687,-2.4398,2.5365,-2.397,2.3758,-3.3936,-1.4077,9.9193,-0.4832,-3.7431,-3.3298,2.8265,4.7929,1.6627,1.1445,-3.1466,-1.2532,1.706,-0.6547,1.5527,-1.4462,-2.0881,-2.3797,1.3206,4.8275,0.2058,-3.4409,6.2365,-1.2021,-2.5216,-4.9721,3.8048,0.7167,2.3333,0.5453,-1.734,0.6245,7.862,2.0371,1.4538,4.4393,-2.863,-1.0808,0.9815,6.0892,-8.1519,-0.109300000000000,-2.9341,2.4125,1.9367,-5.5861,1.0623,-7.2731,1.288,-3.4091,5.4157,-1.2594,-5.3187,-2.3474,3.9482,2.7293,3.96,0.9067,2.8085,-1.0362,-3.9683,-3.2466,11.2422,-3.3087,-2.5763,0.3441,-3.0137,3.184,-5.0042,3.5326,-8.0286,-5.063,2.5926,-3.1398,-1.4775,3.823,0.0187,-2.4877,7.4552,1.174,2.9005
"23",-1.6658,-2.4469,4.7469,-1.4667,-3.9824,1.4536,4.2758,-1.8193,0.0836000000000006,2.3463,-1.8436,-3.3879,6.9182,-2.0471,5.2955,-1.7927,2.9021,0.3471,1.929,-1.6643,-4.3925,-2.2835,-3.5147,7.3359,-0.5735,-2.8642,0.45140,-3.8082,-3.6156,-1.218,2.9224,-1.9086,1.4899,-2.2059,3.1445,-3.7589,-2.5407,9.4802,-1.2143,-4.1213,-3.003,3.5082,5.0621,1.6104,0.4107,-2.3948,-1.6624,1.3278,-0.3724,2.4822,-1.6895,-1.9277,-3.0092,0.7909,4.6815,-0.6347,-3.1703,5.8236,-1.3202,-1.7019,-5.4676,5.1614,1.3568,1.9948,-0.0808,-0.3852,0.4832,7.6684,2.1076,1.1764,3.6393,-3.3356,-1.604,0.736,5.4704,-7.4337,-0.1821,-2.3535,2.5227,1.8326,-4.9967,-0.356,-7.0863,0.6326,-3.6279,5.3843,0.7393,-5.3945,-1.6568,3.3171,2.7854,4.3415,0.8841,2.4661,-0.2462,-2.2144,-3.3721,10.4197,-3.1804,-2.3252,0.3418,-3.197,3.1346,-5.1455,3.9327,-8.3123,-5.0028,2.3839,-3.1472,-1.1141,3.2348,1.2074,-2.5614,7.1468,1.7085,2.3395
"24",-2.0889,-2.5487,4.5749,-1.6037,-4.421,1.1502,4.0315,-2.7921,-1.1922,2.1224,-1.4603,-2.6808,5.7093,-2.0819,4.6839,-1.3539,3.1292,1.3543,3.0761,-2.594,-4.1948,-2.5353,-2.4743,8.1075,-0.5456,-2.6216,1.4965,-3.6581,-3.9311,-0.7675,2.9147,-1.325,0.131800000000000,-2.0743,3.8562,-3.9754,-3.7186,8.6668,-1.7282,-4.2422,-2.5374,3.9409,5.2724,1.5645,-0.2816,-1.5685,-2.1717,0.9632,0.0210999999999999,3.2753,-1.9092,-1.5469,-3.6295,0.3138,4.3736,-1.2519,-2.782,5.3773,-1.4309,-0.9067,-5.9379,6.3238,1.9638,1.5993,-0.8193,0.963,0.369499999999999,7.4242,2.1158,0.594,2.7339,-3.4621,-2.0743,0.5334,4.6418,-6.4313,-0.2451,-1.9007,2.5294,1.8212,-4.1865,-1.6214,-6.6193,0.00350000000000006,-3.7373,5.0213,2.8324,-5.1989,-0.8791,2.5873,2.7343,4.4675,0.9276,1.9766,0.4174,-0.2982,-3.4015,9.1963,-2.874,-1.8527,0.3467,-3.3648,3.0729,-5.2014,4.1459,-8.2855,-4.6177,1.9918,-3.1091,-0.5803,2.573,2.2276,-2.4596,6.6618,2.3294,1.6932
"25",-2.4918,-2.4132,4.043,-1.9522,-4.8432,0.9725,3.5783,-3.4915,-2.4057,1.6933,-1.1687,-2.0355,4.3225,-2.0555,4.2761,-1.0191,3.4031,2.1996,4.1806,-3.3731,-3.5337,-2.6244,-1.384,8.7907,-0.5855,-2.3265,2.3146,-3.3126,-4.116,-0.4629,2.7957,-0.7369,-1.4498,-1.9663,4.4393,-4.0363,-4.8598,7.5041,-2.0228,-4.0854,-1.9607,4.1028,5.3861,1.5419,-0.9273,-0.7283,-2.723,0.5959,0.5097,3.8958,-2.0805,-0.9553,-4.1851,-0.0671999999999999,3.8874,-1.5954,-2.3259,4.9238,-1.5598,-0.1717,-6.3627,7.2215,2.4884,1.2093,-1.5764,2.2074,0.2794,7.1539,2.032,-0.248,1.7322,-3.2409,-2.4658,0.393400000000001,3.6184,-5.2246,-0.2808,-1.6357,2.4191,1.9057,-3.149,-2.655,-5.8967,-0.552,-3.7339,4.3793,4.8809,-4.7705,-0.087800,1.7643,2.5493,4.3452,1.0399,1.2998,0.8748,1.5888,-3.3091,7.6275,-2.3774,-1.2319,0.3763,-3.535,2.9756,-5.1625,4.1414,-7.9638,-3.9559,1.4282,-3.0628,0.0609,1.8873,3.0054,-2.2056,6.0374,2.9745,1.0033
"26",-2.7964,-2.0746,3.2504,-2.4966,-5.218,0.9047,2.9292,-3.8558,-3.4188,1.111,-0.9321,-1.5659,2.8178,-1.9846,4.1142,-0.8411,3.7115,2.8168,5.2186,-3.9468,-2.5139,-2.5019,-0.3229,9.339,-0.693,-2.058,2.8543,-2.7612,-4.1747,-0.3171,2.626,-0.2157,-3.1134,-1.8169,4.8381,-3.9415,-5.9037,6.0555,-2.1226,-3.6752,-1.3193,3.9832,5.3616,1.5573,-1.5295,0.0767,-3.2236,0.209099999999999,1.0582,4.3314,-2.1876,-0.1696,-4.6121,-0.3406,3.2268,-1.6573,-1.8525,4.475,-1.7186,0.4721,-6.7097,7.8035,2.8913,0.8748,-2.2602,3.2662,0.2245,6.8796,1.8372,-1.2627,0.6522,-2.7155,-2.7586,0.317500000000001,2.419,-3.8841,-0.265700000000000,-1.5783,2.1819,2.0602,-1.8979,-3.4153,-4.9724,-0.9922,-3.6336,3.5376,6.736,-4.1764,0.6383,0.8531,2.2254,3.99,1.1981,0.4141,1.0595,3.2751,-3.0843,5.8109,-1.6925,-0.5462,0.4358,-3.6985,2.8217,-5.0203,3.9197,-7.3504,-3.106,0.7319,-3.0396,0.7431,1.2418,3.5023,-1.8351,5.3124,3.5727,0.3262
"27",-2.935,-1.5963,2.3201,-3.1414,-5.4686,0.9263,2.1449,-3.8698,-4.1151,0.443700000000001,-0.7048,-1.3377,1.2857,-1.9199,4.1558,-0.8311,4.0613,3.189,6.1772,-4.2557,-1.2941,-2.1352,0.6375,9.7064,-0.8828,-1.8824,3.0901,-2.0385,-4.1163,-0.295200000000000,2.4626,0.1653,-4.6946,-1.5638,5.0288,-3.6931,-6.8098,4.407,-2.0715,-3.0728,-0.6656,3.5828,5.1606,1.6185,-2.0912,0.8078,-3.5596,-0.203700000000000,1.6093,4.5971,-2.2307,0.7787,-4.8505,-0.5228,2.4249,-1.4696,-1.4056,4.0365,-1.9046,0.9985,-6.9462,8.0426,3.1459,0.6318,-2.7872,4.0846,0.224500000000001,6.6225,1.5354,-2.3373,-0.4674,-1.9662,-2.9421,0.295299999999999,1.0628,-2.4616,-0.1785,-1.7014,1.818,2.2297,-0.4678,-3.8943,-3.9174,-1.2831,-3.467,2.5921,8.2615,-3.4898,1.229,-0.135400000000000,1.7801,3.4266,1.3537,-0.6692,0.9289,4.6311,-2.7365,3.882,-0.848,0.125,0.5234,-3.8246,2.5955,-4.7765,3.5139,-6.437,-2.1784,-0.0388999999999999,-3.0539,1.4132,0.6905,3.7088,-1.3931,4.5313,4.066,-0.2768
"28",-2.8602,-1.0402,1.3831,-3.7379,-5.4929,1.0269,1.3174,-3.5655,-4.4411,-0.240500000000000,-0.4519,-1.3721,-0.1795,-1.9338,4.3176,-0.9596,4.4739,3.3411,7.0639,-4.2643,-0.0387000000000000,-1.5093,1.4477,9.8747,-1.1583,-1.8522,3.021,-1.1968,-3.962,-0.3355,2.3473,0.3542,-6.0345,-1.1765,5.0274,-3.2906,-7.551,2.6475,-1.9253,-2.3611,-0.0432000000000006,2.9189,4.7608,1.7199,-2.6078,1.4414,-3.6268,-0.635999999999999,2.0907,4.735,-2.2312,1.8378,-4.861,-0.6428,1.5469,-1.101,-1.0185,3.6163,-2.1074,1.381,-7.0461,7.94,3.228,0.5098,-3.0907,4.6291,0.2949,6.3928,1.1589,-3.3566,-1.5632,-1.0955,-3.017,0.308900000000000,-0.4206,-1.0023,-0.0141,-1.9373,1.3344,2.3405,1.0895,-4.1079,-2.809,-1.4041,-3.2717,1.6422,9.3544,-2.7718,1.6304,-1.1786,1.2493,2.6939,1.4445,-1.8998,0.4773,5.5752,-2.2968,1.9938,0.0990000000000002,0.716,0.6361,-3.8693,2.2859,-4.4489,2.9794,-5.2181,-1.28,-0.8207,-3.099,2.0383,0.2605,3.6364,-0.928,3.7489,4.4206,-0.7559
"29",-2.5435,-0.4495,0.5636,-4.1388,-5.215,1.2012,0.5562,-3.0167,-4.4183,-0.8868,-0.165900000000001,-1.6639,-1.504,-2.0887,4.5243,-1.1744,4.9699,3.3284,7.9,-3.9889,1.114,-0.6328,2.0827,9.846,-1.4946,-1.9971,2.6692,-0.2863,-3.7473,-0.3787,2.2957,0.3335,-7.0004,-0.6626,4.8714,-2.7424,-8.1076,0.8538,-1.7416,-1.622,0.5219,2.0325,4.1736,1.8421,-3.0618,1.9691,-3.3602,-1.0703,2.4284,4.8038,-2.2269,2.9362,-4.6368,-0.7256,0.6841,-0.6445,-0.7172,3.2251,-2.3211,1.5925,-6.9926,7.5269,3.1131,0.5332,-3.1293,4.8787,0.4373,6.1782,0.7591,-4.2189,-2.5541,-0.2082,-2.9903,0.334600000000001,-1.9777,0.4365,0.2046,-2.1928,0.7474,2.317,2.7083,-4.0796,-1.7193,-1.3596,-3.0898,0.7719,9.9572,-2.0627,1.8053,-2.2361,0.6791,1.843,1.4176,-3.1961,-0.2516,6.0731,-1.8119,0.282600000000000,1.0677,1.1808,0.7743,-3.7843,1.8859,-4.0678,2.3758,-3.7099,-0.4955,-1.5577,-3.1456,2.6015,-0.0512000000000001,3.3152,-0.4868,3.0286,4.6253,-1.0846
"30",-1.9818,0.1496,-0.0343,-4.251,-4.6361,1.4323,-0.0321,-2.3347,-4.1271,-1.4553,0.134500000000001,-2.2006,-2.6362,-2.4131,4.7293,-1.4223,5.5482,3.2151,8.6966,-3.5013,2.0606,0.4505,2.5329,9.6167,-1.8455,-2.3117,2.0762,0.6458,-3.5126,-0.3889,2.2989,0.1259,-7.5081,-0.0602,4.6001,-2.0925,-8.4723,-0.915,-1.5687,-0.9156,1.0155,0.9943,3.4487,1.9529,-3.4234,2.3911,-2.7575,-1.4864,2.568,4.8619,-2.2574,3.9861,-4.2012,-0.7828,-0.0620000000000003,-0.195200000000000,-0.5243,2.8697,-2.5423,1.6071,-6.7753,6.8642,2.7836,0.7123,-2.8925,4.822,0.6381,5.9399,0.3889,-4.8392,-3.3588,0.5996,-2.8726,0.345500000000000,-3.527,1.7797,0.4359,-2.3728,0.0854000000000001,2.1015,4.3134,-3.8344,-0.7142,-1.1862,-2.963,0.0359000000000003,10.0609,-1.3893,1.7343,-3.2507,0.113600000000000,0.9382,1.2468,-4.4613,-1.1657,6.1311,-1.332,-1.1545,1.9667,1.4915,0.9401,-3.5263,1.3929,-3.664,1.7486,-1.9685,0.121,-2.203,-3.1453,3.0973,-0.262700000000000,2.7934,-0.107800000000000,2.4312,4.6873,-1.2627
"31",-1.2155,0.739,-0.3375,-4.0527,-3.8376,1.6821,-0.3673,-1.6607,-3.6846,-1.9179,0.4221,-2.9624,-3.5295,-2.9008,4.9088,-1.6578,6.1667,3.0471,9.4321,-2.8972,2.7279,1.6528,2.7935,9.1643,-2.1581,-2.753,1.2994,1.546,-3.2929,-0.363800000000000,2.3308,-0.2101,-7.541,0.5713,4.2363,-1.4285,-8.6474,-2.6094,-1.4294,-0.268599999999999,1.425,-0.1001,2.6657,2.0199,-3.6559,2.7053,-1.8798,-1.8673,2.488,4.9522,-2.3473,4.8942,-3.5942,-0.8168,-0.6029,0.1793,-0.4617,2.5461,-2.7615,1.412,-6.3903,6.0341,2.2407,1.03330000000000,-2.3995,4.4604,0.8648,5.6221,0.087600,-5.1538,-3.909,1.2464,-2.6764,0.315000000000001,-4.9699,2.9428,0.6374,-2.3926,-0.6082,1.6598,5.8246,-3.3977,0.1438,-0.941,-2.9199,-0.5391,9.6992,-0.7741,1.4207,-4.1638,-0.4135,0.0549999999999997,0.9365,-5.5998,-2.1372,5.7905,-0.8979,-2.26,2.705,1.6307,1.1307,-3.0689,0.8133,-3.2618,1.1193,-0.0943,0.5406,-2.7169,-3.0397,3.526,-0.3942,2.1325,0.1803,2.0022,4.6244,-1.3107
"32",-0.3328,1.3088,-0.3154,-3.5665,-2.9357,1.9014,-0.4187,-1.1414,-3.2184,-2.2597,0.6752,-3.9064,-4.1376,-3.519,5.0433,-1.8378,6.7388,2.825,10.0505,-2.2635,3.0687,2.8401,2.8618,8.4698,-2.383,-3.256,0.4036,2.3565,-3.1014,-0.3285,2.36,-0.5953,-7.1543,1.1685,3.7792,-0.8619,-8.6351,-4.1761,-1.3148,0.315700000000001,1.7325,-1.1436,1.9118,2.024,-3.7242,2.9013,-0.8325,-2.2057,2.1971,5.0977,-2.4984,5.5745,-2.8632,-0.8325,-0.884,0.4577,-0.5441,2.241,-2.9547,1.0176,-5.8402,5.1306,1.5097,1.4541,-1.6911,3.8129,1.0676,5.1747,-0.1235,-5.1224,-4.1554,1.6722,-2.412,0.223700000000001,-6.206,3.8497,0.7845,-2.1845,-1.2799,0.9832,7.1679,-2.801,0.7929,-0.6828,-2.958,-0.9464,8.9475,-0.2464,0.8952,-4.9337,-0.881,-0.721,0.5162,-6.5322,-3.0318,5.1219,-0.5345,-3.0057,3.2054,1.59,1.3285,-2.4164,0.174100000000000,-2.8773,0.4902,1.7769,0.7495,-3.0631,-2.7746,3.8926,-0.4654,1.3971,0.3588,1.7611,4.4604,-1.2656
"33",0.5538,1.8584,0.0173,-2.8188,-2.0285,2.0481,-0.2142,-0.8841,-2.8438,-2.4825,0.8801,-4.9444,-4.4301,-4.2145,5.1015,-1.9084,7.1499,2.5048,10.4817,-1.6586,3.0643,3.8483,2.7437,7.5484,-2.4837,-3.7545,-0.5483,3.0274,-2.9152,-0.3225,2.3632,-0.9593,-6.4537,1.6771,3.2044,-0.486,-8.4258,-5.5452,-1.1934,0.8377,1.9215,-2.0356,1.2609,1.9686,-3.6055,2.9652,0.2594,-2.5009,1.7193,5.3067,-2.6923,5.9637,-2.0598,-0.8355,-0.8963,0.6595,-0.767,1.9367,-3.0889,0.4652,-5.1398,4.2408,0.6399,1.9113,-0.8223,2.9187,1.1906,4.5732,-0.2383,-4.7347,-4.0744,1.843,-2.0829,0.0576999999999988,-7.1515,4.4421,0.8748,-1.703,-1.8751,0.0861,8.2822,-2.086,1.1806,-0.4552,-3.0391,-1.193,7.9178,0.161300000000000,0.215600000000000,-5.5466,-1.2797,-1.3064,0.0296000000000003,-7.2034,-3.7392,4.2188,-0.2515,-3.3908,3.4127,1.373,1.5002,-1.6114,-0.4703,-2.5219,-0.1389,3.4928,0.7418,-3.2102,-2.3225,4.2047,-0.4947,0.6472,0.4155,1.6983,4.2157,-1.1735
"34",1.349,2.3841,0.6021,-1.8196,-1.1623,2.1028,0.1731,-0.9157,-2.6446,-2.5968,1.02720000000000,-5.9346,-4.4088,-4.9136,5.0449,-1.8076,7.2857,2.033,10.6646,-1.1175,2.7235,4.5208,2.4651,6.4669,-2.4423,-4.1851,-1.5063,3.53,-2.6779,-0.3774,2.3297,-1.2591,-5.5622,2.059,2.4845,-0.344,-7.9988,-6.6315,-1.0321,1.2893,1.9902,-2.6983,0.7611,1.8734,-3.2948,2.8882,1.2769,-2.7581,1.0803,5.5768,-2.893,6.0293,-1.2391,-0.8254,-0.6696,0.8237,-1.0966,1.6209,-3.1364,-0.1778,-4.3166,3.4346,-0.2986,2.3336,0.141,1.8382,1.1927,3.8357,-0.2653,-4.0106,-3.6762,1.7564,-1.6867,-0.189299999999999,-7.7516,4.6862,0.9237,-0.9399,-2.3517,-0.9903,9.1247,-1.308,1.2802,-0.2834,-3.1036,-1.3001,6.7377,0.425,-0.5418,-6.0097,-1.6085,-1.6344,-0.4731,-7.5816,-4.1975,3.1891,-0.0492,-3.4428,3.3024,1.0034,1.604,-0.7332,-1.0409,-2.2027,-0.7552,4.8996,0.5203,-3.1352,-1.6997,4.4729,-0.4949,-0.0636000000000001,0.3438,1.7789,3.9047,-1.0834
"35",2.0074,2.8616,1.3405,-0.5836,-0.337,2.0721,0.6499,-1.1761,-2.6523,-2.6056,1.1136,-6.7035,-4.1147,-5.5253,4.8446,-1.481,7.0592,1.3921,10.561,-0.6659,2.0854,4.7552,2.0669,5.3409,-2.2639,-4.4879,-2.4318,3.8632,-2.321,-0.501300000000001,2.2616,-1.4819,-4.5917,2.2952,1.6101,-0.4229,-7.3311,-7.3535,-0.8165,1.6544,1.9551,-3.0858,0.4401,1.7615,-2.8141,2.6712,2.119,-2.99,0.3084,5.8932,-3.0512,5.7716,-0.460500000000001,-0.7972,-0.2612,0.9812,-1.4713,1.2889,-3.0877,-0.8345,-3.4093,2.7563,-1.2194,2.6572,1.1246,0.646799999999999,1.0606,3.0236,-0.227,-3.0001,-3.0086,1.4424,-1.223,-0.511100000000001,-7.9856,4.5684,0.9511,0.0678000000000001,-2.6848,-2.1812,9.6707,-0.5369,1.1037,-0.1744,-3.0915,-1.2999,5.5235,0.5398,-1.2921,-6.3356,-1.8693,-1.6667,-0.9414,-7.6518,-4.3993,2.1409,0.0808,-3.2197,2.8861,0.530200000000001,1.6035,0.1222,-1.4504,-1.9192,-1.3292,5.8583,0.1071,-2.8314,-0.9681,4.7079,-0.468200000000000,-0.6894,0.142700000000000,1.9503,3.5296,-1.0386
"36",2.5274,3.2464,2.1017,0.8197,0.4595,1.9803,1.1248,-1.5494,-2.8385,-2.4882,1.1464,-7.098,-3.6204,-5.9599,4.5054,-0.9048,6.4302,0.627700000000001,10.1594,-0.3368,1.223,4.5389,1.5972,4.3188,-1.9779,-4.6135,-3.2808,4.0518,-1.7963,-0.6743,2.167,-1.6297,-3.6286,2.3881,0.6088,-0.6739,-6.4087,-7.656,-0.5531,1.9219,1.8443,-3.1825,0.3165,1.65,-2.2095,2.3256,2.7114,-3.2163,-0.5572,6.2247,-3.1141,5.224,0.223500000000000,-0.7491,0.2622,1.1371,-1.8132,0.9433,-2.951,-1.4371,-2.4626,2.2217,-2.0287,2.8413,2.0488,-0.5711,0.8116,2.2264,-0.1543,-1.776,-2.1503,0.9611,-0.6973,-0.8856,-7.8641,4.0936,0.9712,1.245,-2.8702,-3.404,9.9114,0.1499,0.7013,-0.124,-2.9606,-1.2296,4.3572,0.5154,-1.9473,-6.5344,-2.0591,-1.3922,-1.3306,-7.4145,-4.3804,1.1678,0.1548,-2.802,2.2112,0.0238000000000005,1.4796,0.8624,-1.628,-1.6627,-1.8275,6.2645,-0.4518,-2.3175,-0.2203,4.9142,-0.4074,-1.1965,-0.175500000000000,2.1499,3.0838,-1.066
"37",2.9183,3.4896,2.7478,2.245,1.2084,1.8565,1.5142,-1.9036,-3.1322,-2.2022,1.1393,-7.0494,-3.0194,-6.1505,4.0739,-0.0979,5.4096,-0.163400000000001,9.4798,-0.171000000000000,0.2367,3.9427,1.1032,3.5349,-1.6354,-4.5378,-3.9931,4.1348,-1.0974,-0.8597,2.0571,-1.7083,-2.7369,2.3595,-0.4616,-1.0367,-5.232,-7.528,-0.2603,2.102,1.6859,-2.9964,0.4043,1.5534,-1.5407,1.8717,3.0075,-3.4592,-1.4651,6.5211,-3.0434,4.4475,0.7829,-0.6859,0.8348,1.2655,-2.0445,0.585,-2.741,-1.943,-1.5251,1.8166,-2.6435,2.8739,2.8345,-1.7282,0.4809,1.5369,-0.0753000000000001,-0.419400000000000,-1.1976,0.3989,-0.123800000000000,-1.2766,-7.4172,3.2879,0.9809,2.4945,-2.9204,-4.5699,9.8542,0.6748,0.1471,-0.122600000000000,-2.6926,-1.1251,3.2876,0.3639,-2.4205,-6.6096,-2.172,-0.8229,-1.6076,-6.8919,-4.2033,0.3356,0.1951,-2.2837,1.3579,-0.429200000000001,1.233,1.4163,-1.5383,-1.4221,-2.2273,6.0639,-1.0866,-1.6375,0.44570,5.0875,-0.3064,-1.5738,-0.5803,2.317,2.558,-1.1725
"38",3.1764,3.5507,3.1607,3.5064,1.8462,1.7176,1.7441,-2.12,-3.456,-1.7063,1.0978,-6.5978,-2.4139,-6.0619,3.6247,0.8705,4.062,-0.8733,8.5753,-0.1917,-0.7694,3.072,0.636,3.0587,-1.2975,-4.265,-4.5039,4.1486,-0.266500000000000,-1.0197,1.9461,-1.7262,-1.9627,2.2431,-1.5305,-1.4477,-3.8196,-7.0107,0.0453000000000001,2.2264,1.5063,-2.5495,0.7071,1.4944,-0.8641,1.3379,2.9896,-3.7305,-2.3606,6.7188,-2.8266,3.5211,1.2276,-0.6149,1.3993,1.3185,-2.1014,0.2093,-2.4636,-2.3376,-0.6481,1.5054,-3.0128,2.7627,3.4125,-2.7383,0.103200000000001,1.0217,-0.0115999999999999,0.9973,-0.2478,-0.1413,0.4786,-1.6471,-6.6851,2.202,0.9642,3.7147,-2.8535,-5.5884,9.5241,0.9733,-0.4807,-0.1582,-2.2883,-1.0164,2.3385,0.0970999999999997,-2.6362,-6.5605,-2.2063,0.00760000000000005,-1.7555,-6.1349,-3.9404,-0.3226,0.223,-1.7587,0.4305,-0.736900000000001,0.8815,1.7394,-1.1832,-1.1891,-2.5197,5.2643,-1.7105,-0.855799999999999,0.9522,5.213,-0.1716,-1.8335,-1.0256,2.4006,1.9508,-1.3484
"39",3.289,3.3991,3.2609,4.4463,2.293,1.5481,1.7599,-2.114,-3.7527,-1.0075,1.0062,-5.8642,-1.901,-5.6848,3.2304,1.8885,2.512,-1.419,7.5221,-0.3746,-1.7149,2.0167,0.2565,2.8678,-1.0235,-3.8215,-4.7624,4.1087,0.6206,-1.1287,1.8459,-1.6925,-1.3371,2.0713,-2.5319,-1.8429,-2.2074,-6.1951,0.3606,2.3304,1.3304,-1.8745,1.2096,1.5044,-0.22170,0.7575,2.6696,-4.0236,-3.1966,6.7508,-2.4763,2.5297,1.6056,-0.5446,1.9137,1.2437,-1.9439,-0.1908,-2.1133,-2.6262,0.1172,1.246,-3.1331,2.5234,3.7343,-3.516,-0.303999999999998,0.7075,0.0169,2.4176,0.6108,-0.5587,1.0885,-1.9739,-5.7122,0.9127,0.9024,4.8102,-2.68,-6.3743,8.9604,1.0045,-1.1122,-0.2131,-1.7627,-0.9268,1.5202,-0.265300000000000,-2.5504,-6.3845,-2.1741,1.0432,-1.7711,-5.2227,-3.6593,-0.8026,0.2529,-1.3095,-0.4543,-0.8229,0.4542,1.8135,-0.5972,-0.96,-2.7037,3.9406,-2.2264,-0.0475999999999992,1.2569,5.2701,-0.0250999999999999,-2.0083,-1.4543,2.3609,1.269,-1.5734
"40",3.2558,3.0244,3.018,4.985,2.4949,1.295,1.5488,-1.8547,-3.9961,-0.1941,0.8264,-4.9972,-1.5527,-5.0283,2.9346,2.8291,0.9482,-1.7561,6.391,-0.6493,-2.5541,0.8371,0.0249000000000001,2.8604,-0.8641,-3.2469,-4.7441,4.0021,1.486,-1.1788,1.7569,-1.6157,-0.8751,1.8654,-3.4058,-2.1594,-0.4515,-5.209,0.6916,2.4306,1.1819,-1.0129,1.8733,1.61,0.3622,0.1692,2.0875,-4.3114,-3.9376,6.5575,-2.0207,1.5515,1.981,-0.4957,2.354,0.9983,-1.5607,-0.6173,-1.6801,-2.8224,0.7271,1.0099,-3.0491,2.1719,3.7824,-3.9826,-0.745099999999999,0.5845,-0.0143,3.7969,1.3116,-0.78,1.6866,-2.2548,-4.5447,-0.4854,0.7892,5.7037,-2.3998,-6.8575,8.2049,0.7583,-1.6897,-0.2622,-1.1375,-0.8735,0.8346,-0.6909,-2.1608,-6.0803,-2.1037,2.2043,-1.6624,-4.2493,-3.4129,-1.1121,0.293,-0.9926,-1.1807,-0.6444,-0.0134000000000007,1.6487,0.1654,-0.7348,-2.7823,2.2261,-2.5359,0.708300000000001,1.3547,5.2292,0.1046,-2.1406,-1.7992,2.1641,0.5235,-1.8264
"41",3.1018,2.4509,2.459,5.1263,2.436,0.8957,1.1495,-1.376,-4.1885,0.5786,0.516,-4.1334,-1.3994,-4.1166,2.7451,3.5917,-0.4063,-1.8685,5.2289,-0.9384,-3.2588,-0.4163,-0.0249000000000001,2.894,-0.8548,-2.5878,-4.4566,3.7933,2.2679,-1.1767,1.6542,-1.5029,-0.5716,1.6377,-4.0935,-2.3467,1.3681,-4.1974,1.0456,2.5188,1.0822,-0.016,2.6349,1.8155,0.8748,-0.3906,1.3031,-4.5553,-4.5577,6.0928,-1.5028,0.6511,2.402,-0.5117,2.7116,0.567,-0.9713,-1.0585,-1.1603,-2.9405,1.1552,0.7931,-2.8343,1.7228,3.5694,-4.0731,-1.2401,0.6223,-0.1317,5.0938,1.8138,-0.777,2.2624,-2.4987,-3.2262,-1.8917,0.6327,6.3434,-2.0079,-6.9909,7.2939,0.2581,-2.166,-0.2808,-0.4382,-0.8684,0.279700000000000,-1.1372,-1.5063,-5.6513,-2.0267,3.396,-1.4444,-3.2989,-3.2319,-1.2568,0.3491,-0.8313,-1.6526,-0.203400000000000,-0.4875,1.2816,1.0404,-0.5145,-2.7667,0.2955,-2.5479,1.3331,1.2697,5.0573,0.199500000000000,-2.2724,-1.9858,1.7832,-0.2731,-2.0906
