"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"438",2.2522,3.7599,0.8109,-5.4658,-1.4306,1.7471,-6.8099,10.8505,-4.6461,-4.9921,-9.5861,-14.1714,-8.1578,-11.2811,-5.3722,8.5094,-10.1698,-1.6888,-11.2156,0.740500000000001,-8.4162,-0.7624,6.0871,-9.0824,3.6132,-5.2296,4.4253,-1.1639,-2.3558,-8.9464,-6.6571,-9.7988,-5.1676,-6.3332,-0.5663,-20.5856,0.4479,-2.4749,-2.4244,7.5051,4.5558,-3.8273,-3.0609,-1.7217,-6.1657,-2.305,-9.3587,-8.7441,-7.2019,-10.1872,-9.4416,-1.4768,3.7241,-3.3138,0.207199999999998,4.482,-2.0726,-9.1203,3.4229,8.4615,-9.9642,-1.0258,-2.5353,-0.325600000000001,7.4104,-5.3572,-5.4777,7.9154,5.8558,-14.9173,0.2793,0.3971,-0.0461000000000009,-2.7743,5.0939,4.6035,-0.0459999999999994,-11.1313,-2.2652,-2.3289,-7.2094,-12.2802,-8.3599,-2.3266,5.4095,-1.4441,4.6219,-1.5657,4.8981,-1.4261,-5.0995,3.2915,-2.0403,-0.7537,6.7019,-7.2586,-3.3653,-6.9574,-10.4138,-2.1197,-17.0927,-1.0164,-3.8233,-3.421,-6.0873,-7.2786,-12.7383,0.121400000000000,-4.9327,-1.8052,-6.6514,-3.8437,5.9396
"439",2.0415,3.6485,-0.9196,-4.8959,-1.0758,2.0634,-6.3357,11.4008,-6.5209,-4.9707,-9.7846,-14.3794,-8.5085,-10.6335,-5.0062,8.3767,-8.7309,-1.4707,-10.7634,0.32,-7.7827,-1.5145,6.5699,-9.0341,3.3986,-5.9013,5.3794,-1.2657,-1.354,-8.7724,-5.6389,-8.7695,-5.4123,-4.9199,0.0242,-21.5734,1.0799,-3.1825,-2.1054,7.194,4.9481,-3.7087,-3.0241,-2.1333,-5.884,-2.1076,-8.82,-8.9686,-7.1039,-9.7739,-9.8696,-1.4305,4.2775,-2.7007,0.489100000000001,4.1196,-2.3244,-8.1787,3.7353,8.6108,-9.5876,-1.0916,-2.858,-1.4313,7.1229,-5.8228,-6.7431,7.6473,5.5471,-15.1531,0.8302,0.694800000000001,-0.131700000000000,-3.1766,5.8049,5.2613,0.625699999999999,-11.0201,-2.9663,-1.592,-6.9774,-11.8701,-8.0592,-2.5744,4.9387,-1.3187,4.5274,-0.7582,6.3622,-0.7182,-5.1217,3.4007,-1.2516,-1.7838,7.4698,-6.413,-3.934,-6.9343,-8.9475,-2.3935,-17.0665,-0.0866000000000007,-4.1835,-4.8337,-6.4124,-8.8721,-13.6795,0.9194,-5.0591,-1.4578,-6.664,-3.1924,5.3192
"440",1.7477,3.5379,-2.6874,-4.5449,-0.7842,2.5532,-5.8,11.6579,-8.2468,-5.0547,-9.5768,-14.3273,-8.7023,-10.1123,-4.788,8.1706,-7.2642,-1.4749,-10.4255,-0.149500000000000,-7.2249,-2.0491,6.7267,-8.9368,3.153,-6.4871,6.3571,-1.7745,-0.1761,-8.5637,-4.4837,-7.5658,-5.5326,-3.5642,0.5277,-22.4484,1.6454,-3.7049,-1.5833,6.9598,5.2535,-3.4776,-2.9162,-2.598,-5.5644,-1.6107,-8.2827,-9.0415,-7.0294,-9.4622,-10.0612,-1.3426,4.6713,-2.249,0.6738,3.6707,-2.6736,-7.2306,4.1209,8.6461,-9.2065,-1.2279,-3.0157,-2.4247,6.7389,-6.3123,-8.0155,7.1277,5.1242,-15.104,1.342,0.9138,-0.3612,-3.7997,6.0059,5.7343,1.0706,-10.9154,-3.4729,-1.00690000000000,-6.5817,-11.1137,-7.7475,-3.071,4.441,-1.2204,4.1443,0.0656999999999996,7.5659,-0.072000000000001,-5.1419,3.1741,-0.2203,-2.8668,7.779,-5.7197,-4.4588,-7.1309,-7.4431,-2.3778,-16.7935,0.714200000000002,-4.5353,-5.9804,-6.5147,-10.1794,-14.4783,1.6198,-5.052,-1.0763,-6.6072,-2.6676,4.5629
"441",1.413,3.4162,-4.3043,-4.4562,-0.5612,3.1933,-5.1969,11.6203,-9.7215,-5.2306,-8.9707,-13.9626,-8.7475,-9.7696,-4.7416,7.8619,-5.8816,-1.704,-10.1537,-0.6412,-6.7878,-2.317,6.5398,-8.804,2.9046,-6.8458,7.2953,-2.6621,1.0542,-8.3167,-3.3467,-6.3691,-5.549,-2.4134,0.8854,-23.1334,2.1001,-4.0607,-0.8985,6.7915,5.4445,-3.1418,-2.8172,-3.112,-5.265,-0.8562,-7.7556,-8.9616,-6.9944,-9.2328,-10.0486,-1.25590000000000,4.8795,-2.0034,0.7817,3.1782,-3.0913,-6.348,4.5691,8.5518,-8.7955,-1.4404,-2.9774,-3.1918,6.309,-6.7816,-9.193,6.4263,4.5799,-14.7518,1.7359,1.0344,-0.7657,-4.6289,5.7223,6.0273,1.2336,-10.8729,-3.7268,-0.647100000000002,-6.1663,-10.1212,-7.4394,-3.7926,4.002,-1.1685,3.5,0.779399999999999,8.3124,0.416399999999999,-5.1524,2.5974,0.9347,-3.877,7.6547,-5.3359,-4.8449,-7.5253,-6.0441,-2.0678,-16.3701,1.282,-4.8166,-6.8602,-6.3138,-11.101,-15.0705,2.1882,-4.9189,-0.735199999999999,-6.579,-2.3114,3.8192
"442",1.068,3.2737,-5.6368,-4.6185,-0.4089,3.9433,-4.5205,11.3042,-10.8439,-5.4625,-8.0165,-13.2717,-8.6627,-9.6607,-4.8483,7.4347,-4.6518,-2.0837,-9.8888,-1.1327,-6.5124,-2.3103,6.0392,-8.6399,2.6796,-6.899,8.1507,-3.8541,2.2224,-8.0447,-2.3645,-5.354,-5.4647,-1.5857,1.0557,-23.5398,2.4293,-4.281,-0.0924999999999994,6.6589,5.4849,-2.7209,-2.8043,-3.6774,-5.0499,0.0683000000000007,-7.2411,-8.7588,-6.9936,-9.0551,-9.8908,-1.2141,4.8879,-2.0216,0.8232,2.6724,-3.5594,-5.6009,5.0616,8.332,-8.35,-1.7403,-2.7365,-3.6551,5.8998,-7.1983,-10.1958,5.6208,3.9247,-14.1424,1.9431,1.05850000000000,-1.3468,-5.6447,5.0191,6.1589,1.0993,-10.9444,-3.7081,-0.498000000000001,-5.8556,-9.035,-7.1446,-4.6859,3.7065,-1.2072,2.6541,1.2381,8.4963,0.6675,-5.1379,1.6923,2.1108,-4.6911,7.1624,-5.3606,-5.0159,-8.0527,-4.8588,-1.5357,-15.8985,1.5546,-4.9705,-7.4941,-5.775,-11.6359,-15.4225,2.6007,-4.685,-0.528599999999999,-6.6633,-2.1125,3.2615
"443",0.7437,3.0985,-6.6101,-4.9762,-0.3189,4.7445,-3.7835,10.7464,-11.5364,-5.6945,-6.7964,-12.2821,-8.4777,-9.8207,-5.0555,6.8987,-3.6114,-2.488,-9.5781,-1.6154,-6.4331,-2.0513,5.3018,-8.4451,2.5079,-6.6557,8.8907,-5.239,3.2375,-7.7762,-1.6246,-4.647,-5.2786,-1.1513,1.0242,-23.5763,2.646,-4.4031,0.784,6.5184,5.3427,-2.2451,-2.9304,-4.2914,-4.9714,1.0472,-6.7383,-8.4827,-6.9964,-8.8965,-9.6625,-1.2459,4.6939,-2.3633,0.7946,2.1655,-4.068,-5.0528,5.5762,8.0092,-7.8865,-2.1438,-2.3086,-3.7954,5.5733,-7.546,-10.9797,4.788,3.1915,-13.3645,1.9121,1.00560000000000,-2.0789,-6.8137,3.9938,6.1592,0.6947,-11.1449,-3.433,-0.476400000000002,-5.729,-7.9827,-6.8667,-5.6564,3.6188,-1.3884,1.6955,1.3315,8.1097,0.632000000000001,-5.0824,0.5068,3.2293,-5.2182,6.3959,-5.8049,-4.9466,-8.6169,-3.9468,-0.8976,-15.4576,1.51780000000000,-4.9528,-7.9129,-4.9312,-11.8748,-15.5457,2.8326,-4.3916,-0.545199999999999,-6.8955,-2.0134,3.054
"444",0.4858,2.8861,-7.1923,-5.4395,-0.2809,5.525,-3.0297,9.9995,-11.7666,-5.8554,-5.413,-11.05,-8.2303,-10.2538,-5.291,6.2847,-2.7935,-2.7883,-9.1855,-2.0939,-6.5651,-1.5822,4.4302,-8.2162,2.4316,-6.1978,9.4871,-6.678,4.0512,-7.5463,-1.1652,-4.2984,-4.9992,-1.1245,0.8126,-23.1689,2.7826,-4.4647,1.6637,6.3225,5.0032,-1.7479,-3.211,-4.9365,-5.0569,1.9589,-6.2491,-8.1857,-6.9487,-8.7297,-9.435,-1.3577,4.3023,-3.0667,0.6857,1.6574,-4.6097,-4.7576,6.0897,7.6137,-7.4299,-2.6664,-1.7256,-3.6544,5.3776,-7.8326,-11.5407,3.999,2.4287,-12.5207,1.6219,0.9031,-2.9162,-8.0839,2.7656,6.065,0.0762999999999998,-11.4398,-2.9712,-0.443800000000000,-5.809,-7.0453,-6.6143,-6.5688,3.7646,-1.7481,0.732799999999999,1.02410000000000,7.2306,0.2989,-4.9784,-0.8934,4.2259,-5.4067,5.4568,-6.6019,-4.6833,-9.1182,-3.3273,-0.275200000000000,-15.0827,1.1981,-4.7386,-8.144,-3.8779,-11.9516,-15.4981,2.8679,-4.0894,-0.8376,-7.2674,-1.9376,3.3056
"445",0.342099999999999,2.6493,-7.3835,-5.898,-0.293299999999999,6.2093,-2.3267,9.1296,-11.552,-5.8742,-3.9755,-9.6441,-7.9568,-10.9431,-5.4776,5.6273,-2.251,-2.9017,-8.6924,-2.5769,-6.8869,-0.9636,3.5168,-7.9423,2.496,-5.6429,9.914,-8.0214,4.6651,-7.3835,-0.9943,-4.291,-4.6479,-1.4738,0.4687,-22.271,2.8772,-4.501,2.4632,6.034,4.4749,-1.2595,-3.6223,-5.58,-5.3011,2.6958,-5.7865,-7.9153,-6.7848,-8.5327,-9.2608,-1.5357,3.7256,-4.1273,0.486800000000001,1.1536,-5.1723,-4.761,6.5828,7.1723,-7.0034,-3.3163,-1.0305,-3.3174,5.3398,-8.0898,-11.907,3.3175,1.6872,-11.704,1.0931,0.7799,-3.8038,-9.3843,1.463,5.9246,-0.6902,-11.7514,-2.4494,-0.234100000000002,-6.0649,-6.2431,-6.4141,-7.2789,4.1249,-2.2975,-0.135500000000000,0.3492,5.9947,-0.309099999999999,-4.8265,-2.4225,5.0258,-5.2403,4.4335,-7.6354,-4.327,-9.4816,-2.9973,0.2248,-14.7624,0.649000000000001,-4.3329,-8.2168,-2.7473,-11.9902,-15.3713,2.7202,-3.8315,-1.4078,-7.7592,-1.8196,4.0338
"446",0.333300000000000,2.4171,-7.2169,-6.2444,-0.364999999999999,6.7288,-1.7394,8.218,-10.9557,-5.7006,-2.5856,-8.1362,-7.6801,-11.8675,-5.558,4.9389,-2.0493,-2.8199,-8.094,-3.0648,-7.3344,-0.2671,2.6212,-7.6092,2.7271,-5.1116,10.1577,-9.1363,5.1223,-7.2965,-1.1082,-4.5711,-4.2621,-2.1317,0.0438,-20.8682,2.9601,-4.5458,3.0933,5.6371,3.7852,-0.8032,-4.1105,-6.184,-5.6669,3.1777,-5.3759,-7.7104,-6.4422,-8.2834,-9.1673,-1.7567,2.9911,-5.4881,0.1917,0.6775,-5.7289,-5.095,7.0341,6.7039,-6.6259,-4.0945,-0.2699,-2.8918,5.4634,-8.3617,-12.1295,2.7906,1.018,-10.9849,0.3903,0.6668,-4.6837,-10.6303,0.213699999999999,5.8031,-1.5413,-11.9857,-2.0122,0.276499999999999,-6.4347,-5.5455,-6.3137,-7.675,4.6417,-3.0268,-0.8486,-0.6258,4.5674,-1.1532,-4.6304,-3.972,5.5317,-4.747,3.3888,-8.7676,-3.9924,-9.6639,-2.9448,0.5185,-14.4516,-0.0626999999999995,-3.7828,-8.1668,-1.6791,-12.0751,-15.2711,2.4447,-3.6633,-2.2079,-8.3591,-1.6136,5.1696
"447",0.435700000000001,2.2205,-6.7638,-6.4022,-0.5057,7.0272,-1.306,7.358,-10.078,-5.324,-1.3261,-6.5955,-7.4018,-13.0027,-5.5082,4.2,-2.2358,-2.613,-7.3965,-3.5408,-7.8127,0.442299999999999,1.7672,-7.2145,3.1183,-4.7088,10.2189,-9.9267,5.4796,-7.2792,-1.4951,-5.0757,-3.8951,-3.0029,-0.4307,-18.9804,3.0459,-4.629,3.4734,5.139,2.9716,-0.391999999999999,-4.6066,-6.7185,-6.0922,3.3586,-5.0503,-7.5999,-5.8748,-7.9603,-9.1573,-1.9987,2.1409,-7.0485,-0.204800000000000,0.274600000000000,-6.2345,-5.7695,7.4154,6.2183,-6.3171,-4.9951,0.5153,-2.4896,5.7285,-8.6877,-12.272,2.4389,0.4744,-10.408,-0.3877,0.593299999999999,-5.5009,-11.7261,-0.8603,5.7802,-2.4079,-12.0681,-1.7548,1.10120000000000,-6.8465,-4.899,-6.3588,-7.6993,5.2212,-3.9059,-1.3816,-1.8173,3.1243,-2.1858,-4.3935,-5.4199,5.6464,-4.0143,2.3594,-9.8648,-3.7632,-9.6445,-3.1589,0.5593,-14.0929,-0.8701,-3.1777,-8.0296,-0.7985,-12.2506,-15.2883,2.1225,-3.615,-3.1529,-9.0538,-1.2965,6.5957
"448",0.5981,2.0785,-6.1234,-6.3445,-0.7104,7.0545,-1.0354,6.6366,-9.0392,-4.7807,-0.254,-5.0846,-7.1049,-14.302,-5.3321,3.377,-2.8102,-2.3983,-6.6191,-3.9654,-8.2182,1.1233,0.9547,-6.7749,3.6419,-4.5092,10.1015,-10.3343,5.775,-7.3306,-2.1247,-5.7347,-3.6135,-3.9728,-0.9445,-16.6598,3.1315,-4.7714,3.5428,4.5645,2.0747,-0.0259999999999998,-5.0394,-7.1692,-6.5036,3.2296,-4.8407,-7.5931,-5.062,-7.5464,-9.2075,-2.2517,1.2274,-8.6873,-0.7106,0.00570000000000093,-6.6333,-6.7639,7.6852,5.7193,-6.1032,-6.0066,1.2979,-2.2145,6.0941,-9.0891,-12.3994,2.2427,0.1093,-9.9922,-1.1302,0.581,-6.2063,-12.5749,-1.6451,5.9367,-3.2031,-11.9653,-1.679,2.1255,-7.2304,-4.2587,-6.5673,-7.3419,5.7416,-4.8769,-1.7268,-3.123,1.8332,-3.3484,-4.1165,-6.656,5.3166,-3.1754,1.3693,-10.8096,-3.6688,-9.4222,-3.6236,0.3506,-13.6442,-1.7213,-2.6363,-7.8245,-0.2012,-12.5243,-15.4668,1.829,-3.6924,-4.1357,-9.8117,-0.8586,8.1972
"449",0.7722,1.9868,-5.3927,-6.0976,-0.9489,6.77,-0.931,6.1088,-7.9504,-4.1422,0.6008,-3.6661,-6.7727,-15.6779,-5.0479,2.4519,-3.7123,-2.3001,-5.7958,-4.2868,-8.4555,1.7598,0.1701,-6.3211,4.2728,-4.547,9.7985,-10.327,6.0008,-7.4678,-2.9381,-6.4609,-3.4847,-4.9175,-1.4916,-13.9854,3.1989,-4.9786,3.2775,3.9453,1.1355,0.307300000000000,-5.3429,-7.5434,-6.8322,2.822,-4.7643,-7.6721,-4.0174,-7.0275,-9.2708,-2.5197,0.302800000000000,-10.297,-1.3362,-0.0633999999999997,-6.8793,-8.0263,7.7931,5.212,-6.0144,-7.1036,2.0678,-2.1496,6.5068,-9.5616,-12.5667,2.1395,-0.0401000000000002,-9.7372,-1.7335,0.639099999999999,-6.766,-13.0891,-2.0413,6.3382,-3.8302,-11.6815,-1.7074,3.1478,-7.5134,-3.6052,-6.9183,-6.636,6.0819,-5.8578,-1.8756,-4.4249,0.8269,-4.5656,-3.8027,-7.6067,4.5554,-2.3673,0.4442,-11.5129,-3.6992,-9.017,-4.3077,-0.0557999999999996,-13.0976,-2.5871,-2.2793,-7.5425,0.0608999999999984,-12.8718,-15.7887,1.6089,-3.8763,-5.0378,-10.5815,-0.2953,9.8827
"450",0.9207,1.9214,-4.6425,-5.7325,-1.1771,6.1483,-1.0057,5.7841,-6.8931,-3.4902,1.2228,-2.4094,-6.4054,-17.0086,-4.6722,1.4421,-4.8271,-2.4149,-4.9725,-4.4589,-8.452,2.3449,-0.6088,-5.8826,4.9925,-4.8179,9.2813,-9.9,6.1046,-7.7227,-3.8431,-7.152,-3.558,-5.721,-2.061,-11.057,3.2195,-5.2406,2.6994,3.3134,0.194900000000000,0.626099999999999,-5.46,-7.8674,-7.0234,2.2043,-4.8277,-7.7971,-2.7975,-6.387,-9.286,-2.8118,-0.5828,-11.8074,-2.0872,0.125,-6.9513,-9.4799,7.6906,4.7107,-6.0766,-8.2428,2.8292,-2.3391,6.9087,-10.078,-12.8098,2.0314,0.0322,-9.633,-2.1204,0.766399999999999,-7.169,-13.2014,-1.9689,7.0091,-4.2024,-11.2405,-1.7395,3.9543,-7.6293,-2.9515,-7.3673,-5.6687,6.1611,-6.7609,-1.8116,-5.6106,0.1749,-5.7418,-3.4682,-8.2419,3.4335,-1.6947,-0.3787,-11.9199,-3.8427,-8.4698,-5.1551,-0.5881,-12.4833,-3.4553,-2.2028,-7.1502,-0.00689999999999991,-13.2441,-16.191,1.4668,-4.1281,-5.7394,-11.3096,0.3962,11.5745
"451",1.0063,1.8447,-3.9142,-5.3468,-1.3616,5.1935,-1.2773,5.6302,-5.9118,-2.8876,1.5973,-1.3921,-6.0231,-18.1616,-4.2171,0.396000000000001,-6.0011,-2.7909,-4.1999,-4.4478,-8.1719,2.8653,-1.4001,-5.4825,5.7716,-5.2937,8.5072,-9.0867,6.0157,-8.1291,-4.73,-7.7117,-3.8497,-6.2929,-2.6362,-7.9934,3.1608,-5.5318,1.8713,2.6995,-0.7005,0.9466,-5.3513,-8.1807,-7.0456,1.4703,-5.0266,-7.9213,-1.4998,-5.6039,-9.1978,-3.1265,-1.3812,-13.193,-2.95,0.6066,-6.8566,-11.0377,7.3409,4.2392,-6.2966,-9.364,3.593,-2.7815,7.2482,-10.5951,-13.1357,1.8025,0.297400000000001,-9.6687,-2.2552,0.956800000000001,-7.4297,-12.8764,-1.385,7.9071,-4.2611,-10.6793,-1.7202,4.3851,-7.5434,-2.3373,-7.8718,-4.5805,5.9657,-7.5157,-1.5081,-6.5987,-0.124000000000000,-6.7639,-3.1417,-8.5654,2.0545,-1.2194,-1.055,-12.0186,-4.1169,-7.826,-6.0847,-1.1834,-11.8472,-4.3183,-2.4564,-6.6146,-0.3553,-13.5762,-16.5997,1.3775,-4.4086,-6.1341,-11.9597,1.2047,13.1824
"452",0.9848,1.7144,-3.2315,-5.0447,-1.4986,3.945,-1.7519,5.5889,-5.0188,-2.3566,1.7019,-0.6805,-5.6595,-19.0198,-3.7015,-0.6208,-7.0691,-3.4188,-3.5278,-4.2319,-7.6235,3.2994,-2.2046,-5.1355,6.5527,-5.9319,7.4374,-7.9734,5.6802,-8.7148,-5.4907,-8.0715,-4.3349,-6.5843,-3.1999,-4.9336,2.9934,-5.8141,0.8736,2.1397,-1.5039,1.2728,-5.0066,-8.5233,-6.8958,0.7178,-5.3472,-8.0095,-0.2409,-4.6662,-8.9716,-3.4419,-2.052,-14.4559,-3.8833,1.3819,-6.6197,-12.6143,6.7306,3.8232,-6.655,-10.4025,4.3676,-3.4346,7.489,-11.063,-13.52,1.3411,0.7027,-9.8328,-2.1541,1.2017,-7.5792,-12.1239,-0.3148,8.9241,-3.9819,-10.0491,-1.6753,4.3706,-7.2736,-1.8249,-8.4118,-3.5344,5.5484,-8.081,-0.9365,-7.3554,-0.126600000000001,-7.5239,-2.8487,-8.6035,0.547799999999999,-0.9618,-1.546,-11.8449,-4.5543,-7.1192,-7.0014,-1.8008,-11.2243,-5.1738,-3.0363,-5.9255,-0.9203,-13.8025,-16.9483,1.301,-4.7076,-6.1501,-12.5192,2.0902,14.5918
"453",0.8183,1.4858,-2.6197,-4.9153,-1.6119,2.4733,-2.4126,5.5955,-4.1967,-1.878,1.5167,-0.3095,-5.3527,-19.4891,-3.1615,-1.5349,-7.8868,-4.2359,-3.0008,-3.8071,-6.8469,3.6256,-2.99,-4.8499,7.2434,-6.673,6.07,-6.6914,5.0807,-9.4915,-6.0423,-8.2029,-4.957,-6.5896,-3.7305,-2.034,2.6941,-6.0469,-0.2197,1.6731,-2.1791,1.5913,-4.4491,-8.923,-6.6038,0.0298999999999996,-5.7636,-8.047,0.8705,-3.5818,-8.6,-3.7224,-2.5635,-15.6073,-4.8211,2.4095,-6.2709,-14.1365,5.8786,3.4778,-7.1087,-11.3033,5.1501,-4.2303,7.6127,-11.4325,-13.9135,0.5656,1.1881,-10.1086,-1.8801,1.486,-7.6548,-11.0096,1.1267,9.9307,-3.3898,-9.4117,-1.6872,3.9289,-6.8829,-1.4867,-8.9921,-2.6739,4.9987,-8.4461,-0.0891000000000002,-7.8819,0.0821,-7.9444,-2.5963,-8.3908,-0.9346,-0.902,-1.8334,-11.4735,-5.1684,-6.3716,-7.822,-2.4087,-10.6179,-6.0306,-3.8878,-5.0988,-1.6569,-13.8725,-17.1679,1.2023,-5.0551,-5.7665,-12.9883,2.9854,15.6804
"454",0.4923,1.1202,-2.1217,-5.0046,-1.742,0.8595,-3.2119,5.593,-3.4087,-1.406,1.0381,-0.276,-5.135,-19.4997,-2.6508,-2.2743,-8.3623,-5.1414,-2.653,-3.201,-5.8915,3.8403,-3.6861,-4.6245,7.7346,-7.4375,4.4632,-5.3891,4.2325,-10.4375,-6.3335,-8.1169,-5.6543,-6.338,-4.2006,0.543199999999999,2.2453,-6.198,-1.3479,1.3339,-2.7098,1.8785,-3.729,-9.3805,-6.2252,-0.537199999999999,-6.239,-8.0398,1.7586,-2.3796,-8.0989,-3.925,-2.8966,-16.6515,-5.6836,3.6086,-5.8417,-15.5402,4.8319,3.1997,-7.6011,-12.0268,5.9211,-5.0896,7.614,-11.6598,-14.2604,-0.556299999999998,1.7017,-10.4701,-1.5273,1.7817,-7.6942,-9.65,2.7543,10.826,-2.5676,-8.8229,-1.8395,3.1307,-6.4619,-1.3854,-9.6172,-2.1062,4.4023,-8.6255,0.9936,-8.1885,0.4066,-7.9975,-2.3779,-7.9627,-2.2426,-0.9858,-1.9236,-10.9987,-5.9294,-5.6064,-8.4995,-2.9716,-10.0004,-6.9038,-4.9172,-4.1708,-2.5473,-13.7594,-17.1804,1.0592,-5.4971,-5.0194,-13.3638,3.8075,16.3421
"455",0.0141999999999998,0.6005,-1.7978,-5.2955,-1.9315,-0.8206,-4.0708,5.5373,-2.6166,-0.8972,0.2836,-0.5489,-5.0186,-19.0135,-2.2211,-2.7849,-8.4675,-6.0186,-2.50270000000000,-2.4788,-4.8036,3.9649,-4.1978,-4.4456,7.9284,-8.1375,2.7331,-4.1868,3.1671,-11.487,-6.3453,-7.8589,-6.3845,-5.8824,-4.583,2.65700000000000,1.6382,-6.2492,-2.4576,1.1432,-3.0966,2.1097,-2.9145,-9.8601,-5.8251,-0.9562,-6.7365,-8.0082,2.3956,-1.1021,-7.4967,-4.0073,-3.0474,-17.5737,-6.3948,4.8707,-5.3659,-16.7634,3.6488,2.9725,-8.0751,-12.5466,6.6476,-5.9363,7.4881,-11.7182,-14.5081,-1.9998,2.2008,-10.8806,-1.2004,2.0523,-7.732,-8.1901,4.3626,11.5573,-1.6453,-8.3153,-2.1722,2.0523,-6.1094,-1.5623,-10.2644,-1.9081,3.8211,-8.6495,2.2216,-8.2754,0.7519,-7.7065,-2.1864,-7.354,-3.2738,-1.1383,-1.8388,-10.5124,-6.768,-4.8587,-9.0291,-3.4486,-9.3316,-7.795,-6.0124,-3.1982,-3.5883,-13.4617,-16.9175,0.8648,-6.0552,-3.9975,-13.6326,4.4717,16.4997
"456",-0.5945,-0.0526999999999997,-1.7042,-5.7083,-2.2096,-2.4982,-4.8852,5.3927,-1.8019,-0.337100000000001,-0.7074,-1.08110000000000,-4.9935,-18.0362,-1.9085,-3.044,-8.2255,-6.7563,-2.5459,-1.7294,-3.6272,4.0374,-4.4329,-4.2859,7.7606,-8.6935,1.0228,-3.1516,1.9168,-12.5457,-6.0859,-7.5013,-7.1315,-5.2947,-4.8597,4.2156,0.8758,-6.1922,-3.4937,1.1029,-3.3439,2.2683,-2.0857,-10.2948,-5.461,-1.2243,-7.2264,-7.9851,2.8103,0.2007,-6.826,-3.9317,-3.0195,-18.3329,-6.8966,6.0788,-4.8811,-17.7432,2.3892,2.7737,-8.4868,-12.8467,7.2938,-6.7099,7.2293,-11.6084,-14.6102,-3.6858,2.6428,-11.3005,-0.9926,2.2641,-7.7912,-6.7742,5.7689,12.1065,-0.7666,-7.8926,-2.6687,0.7513,-5.9016,-2.0359,-10.8804,-2.1254,3.2863,-8.5541,3.4862,-8.1336,1.0352,-7.1484,-2.0198,-6.6035,-3.9963,-1.2855,-1.5961,-10.0861,-7.5951,-4.1738,-9.4289,-3.8116,-8.5799,-8.6769,-7.0637,-2.262,-4.7666,-13.0017,-16.3564,0.6174,-6.7077,-2.8257,-13.7692,4.9009,16.1158
"457",-1.293,-0.7789,-1.8618,-6.1173,-2.5782,-4.0937,-5.5475,5.1258,-0.9811,0.245699999999999,-1.8693,-1.8121,-5.0397,-16.6226,-1.7383,-3.0646,-7.6908,-7.2675,-2.7563,-1.0409,-2.412,4.0917,-4.3326,-4.1117,7.2072,-9.0608,-0.533299999999999,-2.2994,0.516299999999999,-13.5245,-5.5886,-7.1241,-7.8919,-4.6575,-5.0255,5.1905,-0.0236,-6.0226,-4.3977,1.1964,-3.4512,2.3431,-1.3234,-10.6047,-5.17,-1.3627,-7.6921,-8.0115,3.0789,1.4705,-6.1209,-3.6751,-2.8134,-18.8575,-7.1619,7.1272,-4.4244,-18.4156,1.11320000000000,2.5806,-8.8156,-12.9156,7.8318,-7.3681,6.8345,-11.3527,-14.5241,-5.4888,2.9837,-11.6979,-0.969,2.3925,-7.8788,-5.5213,6.8343,12.4579,-0.0565000000000007,-7.5399,-3.2522,-0.715999999999998,-5.8667,-2.8014,-11.4019,-2.7586,2.8055,-8.3805,4.6935,-7.7592,1.1992,-6.4512,-1.8722,-5.764,-4.4321,-1.3749,-1.1948,-9.7542,-8.3257,-3.5975,-9.7122,-4.0601,-7.7393,-9.4895,-7.9753,-1.4551,-6.041,-12.4209,-15.5448,0.3068,-7.3949,-1.6336,-13.7466,5.044,15.2096
