"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114"
"468",-1.4228,-2.0175,-4.8221,8.304,5.1739,0.696,0.304300000000000,11.8093,-8.5954,1.231,4.6824,-12.8514,-6.4024,2.4177,-9.0432,6.724,2.8921,-6.4324,1.5753,-1.9582,-11.6364,-4.3771,-6.2207,-3.3581,-6.0159,-4.7694,4.7576,6.3398,-0.625100000000002,-4.5349,-5.9132,-2.4127,3.7817,0.398000000000001,-0.317,-6.2862,4.473,0.7375,0.589599999999999,3.8193,-5.0058,-7.7459,5.0781,1.2873,4.5279,2.4355,3.0401,-4.2766,-1.7695,2.6086,-3.0637,-4.2294,-4.9683,13.5255,1.5184,4.4839,-5.0205,10.53,0.174399999999999,-3.7759,4.4256,3.1679,2.099,1.2581,-6.9788,11.506,5.0116,-0.7052,-1.8451,5.3312,-3.2084,-1.0764,1.4521,2.0798,-5.6758,1.479,7.5798,1.3344,10.795,-8.946,-0.8165,1.5165,2.998,1.6314,0.224,-1.4264,-3.0362,-0.154500000000001,-3.877,2.6536,-6.9988,-5.6944,-3.8678,4.3818,-0.504999999999999,0.3376,-2.5223,2.6014,5.893,2.5375,-2.1012,2.1886,3.4017,4.2174,3.1593,2.0966,-2.423,-1.5375,4.89,4.0318,-3.2821,5.5794,-13.5452,-3.8263
"469",-2.6218,1.0886,-6.5916,9.1381,4.2804,0.172400000000001,-0.311200000000000,12.635,-8.6298,1.0936,5.6403,-13.2513,-5.6742,3.2885,-7.6601,6.8138,2.9374,-5.7553,1.7604,-1.9757,-10.0567,-3.7494,-6.1796,-2.189,-6.4594,-4.4985,6.0863,6.3111,-0.9998,-3.7247,-6.4338,-3.2402,4.2094,-0.9198,0.3825,-6.3368,4.4998,0.5266,-0.174099999999999,3.7293,-5.5588,-7.1004,5.379,0.815900000000001,5.6273,1.6438,2.5936,-5.1968,-1.6447,2.5053,-3.2467,-3.4019,-4.6905,13.5748,1.6295,4.2842,-5.0262,10.8439,-0.114000000000001,-3.5398,4.7588,3.1779,2.8954,0.3026,-6.4883,9.3138,2.8032,-0.6483,-2.6711,4.1151,-3.7453,-1.2397,0.397900000000002,1.8611,-6.9223,2.2724,5.4598,0.7706,9.4112,-10.0489,-1.6949,1.5871,1.3026,1.2079,0.7286,-1.831,-1.9012,-0.725299999999999,-2.555,3.9564,-7.7854,-6.1601,-3.6843,3.9171,0.137499999999999,0.6807,-2.0844,3.8948,7.1198,2.2074,-1.8724,2.5516,2.7468,3.5431,1.7244,1.3018,-2.5237,-1.5907,6.8225,4.4378,-3.8751,5.9416,-13.8574,-4.0891
"470",-3.5647,4.1324,-8.1049,9.5619,3.447,-0.325299999999999,-1.0803,13.2153,-8.9558,0.7414,6.1075,-13.3058,-4.8736,4.2512,-6.1356,6.835,2.9319,-4.996,1.9157,-1.9191,-8.4017,-2.7537,-5.9724,-1.1847,-6.981,-4.4259,7.6451,6.0054,-1.247,-2.9746,-7.2032,-4.1308,4.386,-2.1839,1.3122,-6.1984,4.3735,0.710700000000001,-0.5947,3.7573,-6.1174,-6.3101,5.5222,0.2728,6.2997,0.6045,2.5292,-5.9255,-1.7093,2.8498,-3.1384,-2.6763,-4.3769,13.6406,1.6441,4.0086,-4.8126,10.99,-0.4947,-3.1519,4.881,3.0604,3.6811,-1.0523,-5.8801,7.2761,0.757200000000001,-0.6334,-3.4161,2.6846,-4.2443,-1.5181,-0.6503,1.8388,-7.75,2.8124,3.3299,0.611000000000001,7.4422,-11.1207,-2.9592,1.7029,-0.7935,0.9404,1.3703,-2.3636,-0.8613,-1.24410000000000,-1.0808,5.2896,-8.4353,-6.2964,-3.5519,3.8007,1.0689,1.023,-1.2814,4.9077,8.4219,2.0145,-1.5555,2.4598,1.9032,2.5684,0.375200000000000,0.7172,-2.8135,-1.5773,8.2587,4.7492,-4.5602,6.4622,-14.0811,-4.234
"471",-4.2194,6.8445,-9.277,9.5262,2.7573,-0.7416,-2.0019,13.4589,-9.56,0.2607,6.0706,-13.0027,-4.0465,5.2798,-4.6158,6.7771,2.9538,-4.1901,2.0095,-1.7715,-6.7564,-1.4791,-5.6637,-0.4309,-7.4812,-4.6024,9.2677,5.4104,-1.3613,-2.3462,-8.1442,-5.0286,4.3388,-3.2464,2.3498,-5.8921,4.0933,1.2696,-0.6001,3.9433,-6.638,-5.4832,5.4648,-0.246300000000000,6.4119,-0.4901,2.8724,-6.3821,-2.0138,3.649,-2.7667,-2.115,-4.0422,13.6963,1.6187,3.6854,-4.4247,10.9274,-0.9565,-2.6458,4.7812,2.7983,4.4547,-2.6573,-5.2246,5.5491,-0.9285,-0.6788,-4.006,1.1695,-4.6495,-1.8746,-1.6235,1.9901,-8.049,3.0247,1.4422,0.833599999999999,5.1849,-12.0874,-4.4308,1.8309,-3.0821,0.8865,2.0366,-2.9512,-0.0349000000000004,-1.6242,0.3966,6.4769,-8.8808,-6.0484,-3.5125,4.0683,2.233,1.347,-0.1743,5.5708,9.6693,2.0444,-1.1964,1.9238,0.9875,1.3555,-0.7851,0.395999999999999,-3.2901,-1.5144,9.0681,4.9424,-5.3351,7.0524,-14.2232,-4.2786
"472",-4.5802,9.0044,-10.0659,9.0691,2.2787,-1.0383,-3.0673,13.3433,-10.3731,-0.244,5.5761,-12.3786,-3.2486,6.3439,-3.229,6.6014,3.0606,-3.3664,2.0047,-1.5117,-5.2194,-0.0644999999999998,-5.3219,0.0237000000000001,-7.834,-5.0345,10.7887,4.5574,-1.3631,-1.867,-9.1512,-5.8706,4.1013,-3.9907,3.3707,-5.4667,3.6891,2.1207,-0.165300000000000,4.2973,-7.0644,-4.7473,5.1799,-0.658200000000001,5.9197,-1.425,3.5962,-6.5242,-2.584,4.837,-2.1956,-1.747,-3.6742,13.7103,1.6245,3.3125,-3.9005,10.6222,-1.4855,-2.0785,4.4635,2.385,5.2101,-4.3156,-4.6061,4.2677,-2.1099,-0.7836,-4.3942,-0.3025,-4.93,-2.2608,-2.4536,2.288,-7.7754,2.8966,0.0120000000000005,1.37430000000000,2.9556,-12.8565,-5.884,1.9144,-5.3277,1.052,2.5894,-3.5453,0.484599999999999,-1.8058,1.7198,7.3542,-9.0799,-5.4015,-3.5729,4.7272,3.5551,1.6391,1.1709,5.8546,10.7307,2.3421,-0.8339,0.9954,0.1369,-0.0110000000000001,-1.6558,0.391399999999999,-3.9293,-1.4623,9.1929,5,-6.1482,7.6035,-14.3055,-4.2388
"473",-4.6479,10.4621,-10.4565,8.2987,2.0434,-1.206,-4.2389,12.9108,-11.2777,-0.6662,4.7213,-11.5124,-2.556,7.4009,-2.0805,6.2586,3.2627,-2.5322,1.867,-1.1217,-3.905,1.3406,-4.9947,0.1678,-7.9075,-5.6908,12.0542,3.5173,-1.2936,-1.5343,-10.1199,-6.5912,3.7159,-4.3593,4.2668,-4.9756,3.2271,3.1302,0.6936,4.779,-7.3345,-4.2273,4.6667,-0.9054,4.8664,-2.0125,4.6216,-6.3442,-3.4025,6.2927,-1.5171,-1.57,-3.2446,13.6577,1.7294,2.8736,-3.2642,10.0553,-2.0629,-1.5241,3.9634,1.8429,5.9212,-5.815,-4.0958,3.5375,-2.713,-0.9286,-4.5697,-1.6041,-5.0766,-2.6336,-3.0908,2.6946,-6.9398,2.4664,-0.8124,2.138,1.0373,-13.3355,-7.0948,1.893,-7.3027,1.389,2.894,-4.1256,0.6403,-1.7607,2.7382,7.7895,-9.0162,-4.3883,-3.7057,5.7612,4.9421,1.8907,2.6804,5.7773,11.497,2.9018,-0.501,-0.2377,-0.515,-1.4353,-2.1429,0.7363,-4.6871,-1.5073,8.6618,4.9123,-6.9085,8.017,-14.3601,-4.1325
"474",-4.4217,11.1393,-10.4456,7.3645,2.0476,-1.2605,-5.447,12.2443,-12.1388,-0.9111,3.6399,-10.5092,-2.0534,8.3879,-1.2554,5.7108,3.524,-1.6686,1.5725,-0.591200000000001,-2.9367,2.6153,-4.6979,0.0172000000000001,-7.593,-6.5027,12.9423,2.3937,-1.21240000000000,-1.3245,-10.9585,-7.1307,3.2385,-4.3635,4.9646,-4.4603,2.7863,4.1407,1.9244,5.2869,-7.3894,-4.0191,3.9561,-0.9608,3.3611,-2.1284,5.8204,-5.8592,-4.4007,7.8663,-0.8364,-1.5582,-2.7342,13.5236,1.9778,2.358,-2.5346,9.223,-2.6665,-1.0597,3.3576,1.228,6.5372,-6.9684,-3.7312,3.4275,-2.7359,-1.0848,-4.5571,-2.612,-5.0891,-2.9626,-3.5006,3.1656,-5.5932,1.8006,-0.9617,3.0115,-0.3583,-13.4536,-7.8876,1.723,-8.8223,1.8127,2.8533,-4.6875,0.4161,-1.4894,3.326,7.7044,-8.6962,-3.0872,-3.859,7.1248,6.2914,2.1008,4.2626,5.4035,11.9026,3.6583,-0.2359,-1.665,-0.8604,-2.82,-2.1751,1.4259,-5.5023,-1.7268,7.5826,4.6883,-7.5136,8.2229,-14.4114,-3.9868
"475",-3.9006,11.011,-10.0389,6.436,2.2555,-1.2287,-6.6021,11.4398,-12.8466,-0.9131,2.4894,-9.4908,-1.8099,9.222,-0.8185,4.9511,3.7847,-0.7457,1.1161,0.0766999999999998,-2.4377,3.6921,-4.4241,-0.3907,-6.837,-7.3663,13.3834,1.3123,-1.1773,-1.2046,-11.5885,-7.4453,2.7359,-4.0662,5.4356,-3.9493,2.4219,5.0065,3.4378,5.6672,-7.1843,-4.1693,3.1096,-0.831200000000001,1.5561,-1.7336,7.0272,-5.1051,-5.4636,9.4033,-0.250999999999999,-1.6716,-2.158,13.2945,2.3802,1.7723,-1.7423,8.1451,-3.2755,-0.7526,2.7526,0.6127,6.9905,-7.6495,-3.5035,3.9646,-2.241,-1.2229,-4.4122,-3.2184,-4.963,-3.2245,-3.656,3.6562,-3.8122,0.97,-0.4422,3.8813,-1.1065,-13.1757,-8.1675,1.39640000000000,-9.7692,2.2349,2.4316,-5.2274,-0.159200000000000,-1.0133,3.3996,7.0897,-8.1518,-1.6169,-3.9645,8.7291,7.5059,2.2715,5.8037,4.8368,11.9368,4.492,-0.0682,-3.1651,-0.8329,-4.0713,-1.7234,2.3987,-6.3028,-2.1557,6.1167,4.3581,-7.8819,8.1829,-14.4562,-3.8427
"476",-3.0882,10.0995,-9.2596,5.6848,2.6056,-1.1405,-7.616,10.5909,-13.3439,-0.6456,1.4363,-8.5832,-1.8557,9.8104,-0.8088,4.0101,3.9818,0.2643,0.5222,0.8587,-2.5051,4.5582,-4.153,-0.9924,-5.6796,-8.1542,13.3642,0.4065,-1.2155,-1.1429,-11.9439,-7.5128,2.2709,-3.5549,5.693,-3.4643,2.1516,5.6258,5.1075,5.743,-6.6997,-4.6687,2.2101,-0.5569,-0.3731,-0.8774,8.0717,-4.1372,-6.4507,10.7685,0.172300000000001,-1.8639,-1.5724,12.9541,2.9161,1.1451,-0.9381,6.8746,-3.8704,-0.6515,2.2574,0.0596999999999994,7.2126,-7.8139,-3.3706,5.1238,-1.3398,-1.3212,-4.211,-3.3491,-4.6883,-3.4012,-3.5407,4.1272,-1.6895,0.0388999999999999,0.6723,4.6446,-1.1696,-12.5108,-7.9215,0.947000000000001,-10.1048,2.5917,1.659,-5.7298,-1.0115,-0.366899999999999,2.9326,6.0032,-7.4348,-0.126400000000000,-3.9518,10.43,8.5015,2.4024,7.1775,4.2,11.6352,5.2481,0.0108999999999999,-4.6118,-0.4107,-5.1001,-0.8146,3.5345,-7.0105,-2.7664,4.45,3.9699,-7.9799,7.8839,-14.4532,-3.7468
"477",-2.0079,8.4879,-8.1611,5.2578,3.0209,-1.0278,-8.4179,9.7858,-13.6264,-0.1229,0.638,-7.8948,-2.1619,10.0784,-1.2318,2.9433,4.0595,1.3772,-0.152,1.7075,-3.1656,5.2296,-3.8589,-1.6952,-4.2611,-8.7471,12.9209,-0.2009,-1.3093,-1.1193,-11.9698,-7.3383,1.8817,-2.9144,5.7776,-3.0189,1.9746,5.9623,6.7703,5.356,-5.951,-5.4569,1.3493,-0.201400000000000,-2.2531,0.311900000000001,8.8087,-3.0302,-7.2281,11.8655,0.4151,-2.0887,-1.06160000000000,12.4885,3.5426,0.522499999999999,-0.1828,5.5109,-4.4248,-0.7845,1.9499,-0.392099999999999,7.1555,-7.4948,-3.2866,6.8187,-0.1749,-1.3629,-4.0309,-2.9671,-4.2649,-3.4831,-3.1603,4.5507,0.6607,-0.9316,2.2518,5.2127,-0.587,-11.5104,-7.2012,0.449199999999999,-9.8632,2.8498,0.623899999999999,-6.157,-2.0308,0.411599999999998,1.955,4.5546,-6.6111,1.222,-3.7674,12.0346,9.2061,2.4883,8.2643,3.6196,11.0612,5.7676,0.0629999999999997,-5.8815,0.3832,-5.8279,0.4651,4.6699,-7.552,-3.474,2.7614,3.577,-7.8332,7.3352,-14.3387,-3.7462
"478",-0.7246,6.3336,-6.8256,5.2427,3.4261,-0.9294,-8.9641,9.1025,-13.7251,0.5999,0.2135,-7.4935,-2.6352,9.9891,-2.0457,1.8043,3.974,2.5984,-0.8239,2.5543,-4.3465,5.7235,-3.5094,-2.3927,-2.7877,-9.0674,12.1303,-0.414800000000001,-1.4066,-1.1282,-11.6158,-6.9589,1.5699,-2.2005,5.7375,-2.6214,1.8905,6.0459,8.2382,4.4082,-4.992,-6.4397,0.6076,0.1662,-3.9344,1.6528,9.1381,-1.8733,-7.6969,12.648,0.508999999999999,-2.2982,-0.711599999999999,11.8967,4.2056,-0.0435999999999996,0.478,4.1968,-4.8981,-1.1589,1.8596,-0.7286,6.8127,-6.7847,-3.2295,8.908,1.098,-1.331,-3.9355,-2.0747,-3.7168,-3.4769,-2.5496,4.9141,3.0917,-1.8737,4.1182,5.5162,0.5347,-10.2633,-6.1006,0.00530000000000008,-9.144,2.9924,-0.5441,-6.4501,-3.0897,1.2796,0.5434,2.8897,-5.7559,2.2735,-3.3852,13.3325,9.5615,2.5249,8.9692,3.2065,10.2817,5.9188,0.1859,-6.8618,1.4869,-6.2119,1.9788,5.6338,-7.8749,-4.1564,1.2028,3.2218,-7.5134,6.5686,-14.0612,-3.8832
"479",0.6403,3.864,-5.3437,5.6396,3.765,-0.8876,-9.2391,8.5939,-13.6924,1.4304,0.222300000000001,-7.3969,-3.1349,9.5541,-3.1576,0.6196,3.6998,3.9195,-1.4051,3.318,-5.8823,6.046,-3.0712,-2.9926,-1.47040000000000,-9.0941,11.1062,-0.1852,-1.4469,-1.1756,-10.8325,-6.4475,1.3045,-1.4274,5.6107,-2.2898,1.8956,5.9619,9.3239,2.8913,-3.9148,-7.5141,0.0387999999999999,0.4893,-5.303,2.9433,9.0054,-0.7656,-7.8054,13.121,0.5157,-2.4434,-0.584299999999999,11.1952,4.8454,-0.507300000000001,1.0306,3.095,-5.2437,-1.7565,1.9627,-0.9585,6.2253,-5.8095,-3.2115,11.2155,2.3347,-1.2065,-3.9664,-0.7189,-3.097,-3.4059,-1.7705,5.2161,5.4199,-2.7127,6.0614,5.5157,2.0347,-8.8894,-4.7457,-0.274199999999999,-8.0965,3.0044,-1.698,-6.541,-4.0615,2.1798,-1.1819,1.1772,-4.9533,2.903,-2.8081,14.137,9.5281,2.514,9.23,3.04,9.3502,5.6147,0.4772,-7.4614,2.8101,-6.2603,3.5555,6.2815,-7.9625,-4.6849,-0.114099999999999,2.9253,-7.1082,5.6386,-13.6124,-4.1932
"480",1.9148,1.3481,-3.7977,6.3666,3.9985,-0.943,-9.2503,8.2843,-13.5963,2.2442,0.6625,-7.5785,-3.5144,8.8266,-4.4318,-0.611199999999999,3.2332,5.3063,-1.8174,3.9249,-7.553,6.2007,-2.5339,-3.4368,-0.4696,-8.8546,9.9915,0.4807,-1.3795,-1.2695,-9.5838,-5.9012,1.041,-0.5821,5.4248,-2.069,1.9682,5.8304,9.8871,0.8945,-2.8379,-8.5901,-0.3342,0.7337,-6.2825,3.9919,8.4001,0.196,-7.5462,13.3304,0.4992,-2.4751,-0.7025,10.4173,5.4031,-0.8414,1.4976,2.3447,-5.4309,-2.5269,2.1906,-1.1136,5.4679,-4.7095,-3.2709,13.5485,3.4214,-0.9727,-4.145,1.0063,-2.4808,-3.3082,-0.9085,5.4547,7.4322,-3.3745,7.8657,5.2163,3.713,-7.5257,-3.2887,-0.299199999999999,-6.9017,2.8664,-2.7003,-6.3681,-4.8354,3.0314,-3.0591,-0.4054,-4.2905,3.0375,-2.0611,14.326,9.098,2.4662,9.024,3.1571,8.3015,4.82,1.0021,-7.6242,4.2548,-6.0334,5.0086,6.5199,-7.8332,-4.9573,-1.1245,2.6856,-6.6914,4.6229,-13.0361,-4.7003
"481",2.9061,-0.9443,-2.2652,7.3022,4.0935,-1.1251,-9.0175,8.1775,-13.5077,2.9054,1.479,-7.9783,-3.6653,7.892,-5.7152,-1.8888,2.5943,6.6868,-2.0043,4.3315,-9.1217,6.1998,-1.9295,-3.6977,0.124100000000000,-8.4061,8.9323,1.5164,-1.1724,-1.412,-7.8787,-5.4207,0.7402,0.3419,5.2117,-2.0313,2.0651,5.7779,9.871,-1.409,-1.8842,-9.5992,-0.5059,0.8926,-6.8311,4.644,7.3594,0.9279,-6.9423,13.3365,0.5021,-2.3512,-1.0444,9.6107,5.8263,-1.0446,1.9189,2.022,-5.4624,-3.3837,2.4518,-1.2502,4.626,-3.624,-3.4554,15.7034,4.2853,-0.6274,-4.478,2.9679,-1.9545,-3.2323,-0.0694999999999997,5.6187,8.8999,-3.796,9.3433,4.6755,5.349,-6.3096,-1.895,-0.0261000000000013,-5.7419,2.5655,-3.4476,-5.8904,-5.3257,3.7382,-4.8922,-1.6983,-3.8417,2.6727,-1.1811,13.8669,8.3072,2.3964,8.3694,3.557,7.1597,3.5564,1.7764,-7.3431,5.7321,-5.6293,6.1553,6.3146,-7.5237,-4.929,-1.8068,2.488,-6.3084,3.6208,-12.412,-5.4134
"482",3.4489,-2.787,-0.8312,8.3314,4.0196,-1.4422,-8.5681,8.2638,-13.4745,3.3007,2.5639,-8.5128,-3.5443,6.8589,-6.8616,-3.1839,1.826,7.9607,-1.9354,4.5357,-10.3613,6.065,-1.3262,-3.7619,0.284700000000001,-7.8219,8.0395,2.8126,-0.8155,-1.596,-5.8012,-5.0913,0.3787,1.3168,5.0168,-2.252,2.1441,5.903,9.318,-3.7941,-1.152,-10.4854,-0.4684,0.9819,-6.9389,4.8047,5.9708,1.3714,-6.0402,13.1826,0.5406,-2.0462,-1.5564,8.8342,6.0782,-1.1376,2.3277,2.1205,-5.3729,-4.2129,2.6594,-1.4423,3.7785,-2.6745,-3.8021,17.4656,4.8834,-0.1974,-4.9546,5.0171,-1.5941,-3.2302,0.626099999999999,5.6863,9.6107,-3.9384,10.3592,3.9907,6.7202,-5.3573,-0.7231,0.5286,-4.7683,2.1241,-3.8869,-5.1026,-5.4793,4.2127,-6.4713,-2.5801,-3.6517,1.8786,-0.208900000000001,12.8221,7.2433,2.3199,7.3246,4.2091,5.9581,1.9106,2.7645,-6.6661,7.1739,-5.1677,6.8385,5.6877,-7.0674,-4.6278,-2.1645,2.3194,-5.9717,2.7448,-11.8287,-6.3182
"483",3.4515,-4.0297,0.4051,9.3684,3.7663,-1.8753,-7.9353,8.5125,-13.501,3.3679,3.7611,-9.0918,-3.1715,5.8457,-7.7443,-4.4285,0.9941,9.0315,-1.6101,4.5675,-11.0737,5.8174,-0.7967,-3.621,0.0311000000000003,-7.1822,7.3688,4.2414,-0.320700000000000,-1.8015,-3.5143,-4.9723,-0.0454999999999988,2.2791,4.8825,-2.7769,2.1913,6.2472,8.3522,-6.0205,-0.6893,-11.1916,-0.1968,1.0266,-6.6293,4.4586,4.367,1.5045,-4.9122,12.8806,0.6153,-1.5575,-2.1736,8.1459,6.1457,-1.1554,2.7298,2.5626,-5.2062,-4.8965,2.7569,-1.7633,2.9903,-1.9462,-4.3251,18.622,5.1917,0.255199999999999,-5.5407,7.0073,-1.4405,-3.3472,1.0634,5.6356,9.4091,-3.793,10.8438,3.268,7.6276,-4.749,0.095600000000001,1.2962,-4.0747,1.6215,-4.0144,-4.0452,-5.2784,4.3943,-7.6058,-2.9831,-3.7304,0.7897,0.812,11.3347,6.0425,2.243,5.9824,5.0533,4.7555,0.0278000000000000,3.8858,-5.691,8.5278,-4.7705,6.9514,4.7139,-6.4873,-4.1446,-2.2044,2.179,-5.6613,2.1068,-11.3572,-7.3682
"484",2.9215,-4.6118,1.3374,10.3466,3.3654,-2.3757,-7.166,8.8691,-13.5526,3.1002,4.8876,-9.632,-2.6079,4.9613,-8.262,-5.5326,0.1827,9.8487,-1.0644,4.4668,-11.1115,5.4715,-0.3819,-3.272,-0.5907,-6.5718,6.9313,5.6749,0.281099999999999,-1.9942,-1.2319,-5.0953,-0.512600000000001,3.1434,4.8236,-3.5979,2.2286,6.7884,7.1467,-7.8671,-0.4883,-11.6553,0.3506,1.0417,-5.968,3.6779,2.7089,1.3534,-3.6642,12.4172,0.7221,-0.9024,-2.8367,7.5922,6.0407,-1.1359,3.1031,3.2283,-4.995,-5.3393,2.7306,-2.2624,2.3086,-1.4783,-5.0163,18.9915,5.1918,0.6375,-6.1763,8.8065,-1.4833,-3.6118,1.1534,5.4591,8.2296,-3.385,10.7847,2.5934,7.9287,-4.5168,0.466000000000001,2.182,-3.6921,1.1922,-3.8604,-2.7995,-4.7368,4.2561,-8.1627,-2.9015,-4.0621,-0.4229,1.8285,9.6039,4.8678,2.1624,4.4651,5.998,3.6393,-1.9139,5.0277,-4.5531,9.7422,-4.5313,6.4678,3.508,-5.7979,-3.608,-1.9263,2.0806,-5.3325,1.8017,-11.0347,-8.4804
"485",1.9579,-4.5589,1.8593,11.2022,2.8956,-2.8728,-6.3286,9.2654,-13.5803,2.5406,5.7722,-10.0624,-1.9323,4.293,-8.3522,-6.4096,-0.5201,10.4231,-0.3803,4.2701,-10.4072,5.0393,-0.0802,-2.7284,-1.5154,-6.0778,6.7227,6.9859,0.946100000000001,-2.1296,0.8248,-5.4633,-0.9876,3.8142,4.8252,-4.6477,2.3,7.4548,5.8905,-9.1519,-0.5072,-11.818,1.2193,1.0198,-5.0695,2.6078,1.1679,0.994,-2.4328,11.775,0.8575,-0.1171,-3.4945,7.2014,5.7888,-1.1169,3.4129,3.9858,-4.7506,-5.4928,2.6084,-2.9554,1.7591,-1.2741,-5.8475,18.4639,4.8713,0.8491,-6.7826,10.3089,-1.6636,-4.0275,0.8458,5.1796,6.1176,-2.7675,10.2161,2.0158,7.5738,-4.6324,0.3345,3.0988,-3.6035,0.992,-3.4753,-1.4705,-3.9006,3.8049,-8.094,-2.393,-4.6227,-1.588,2.7748,7.8527,3.8747,2.0685,2.911,6.9296,2.7111,-3.7433,6.0622,-3.416,10.7515,-4.4861,5.4641,2.2086,-5.0226,-3.1509,-1.3342,2.0479,-4.9408,1.8994,-10.8581,-9.5437
"486",0.7137,-3.9677,1.8747,11.8707,2.4677,-3.2865,-5.5119,9.6291,-13.5509,1.7706,6.2928,-10.3177,-1.2298,3.9043,-8.012,-6.9952,-1.0431,10.807,0.324999999999999,4.0078,-9.0072,4.5393,0.1331,-2.0292,-2.6542,-5.7738,6.7303,8.0469,1.6288,-2.1666,2.4648,-6.0474,-1.4329,4.19,4.8621,-5.8146,2.4462,8.1493,4.7589,-9.7484,-0.6985,-11.6433,2.4405,0.9284,-4.0857,1.4294,-0.0945999999999998,0.5308,-1.3684,10.9496,1.0081,0.7369,-4.1049,6.9852,5.4175,-1.1384,3.6274,4.7107,-4.4701,-5.3574,2.4491,-3.8223,1.3467,-1.3165,-6.7748,17.0345,4.2264,0.8153,-7.2774,11.4413,-1.8917,-4.5669,0.140199999999998,4.845,3.2308,-2.0146,9.2112,1.5516,6.6173,-5.0086,-0.303199999999999,3.9954,-3.7669,1.1487,-2.9227,-0.1667,-2.8526,3.085,-7.4412,-1.5677,-5.3825,-2.5687,3.5764,6.2896,3.178,1.9506,1.4612,7.7329,2.0612,-5.3162,6.8676,-2.4555,11.4712,-4.6032,4.1115,0.9633,-4.2052,-2.8824,-0.4602,2.1062,-4.4683,2.4374,-10.7997,-10.4358
"487",-0.6491,-2.9796,1.3168,12.303,2.1974,-3.5385,-4.8079,9.8874,-13.4631,0.894,6.3944,-10.3361,-0.5821,3.8309,-7.3124,-7.2541,-1.3449,11.0541,0.9344,3.712,-7.0804,4.0056,0.2795,-1.2376,-3.8935,-5.6967,6.919,8.733,2.2985,-2.0879,3.5434,-6.7786,-1.8184,4.1797,4.921,-6.967,2.6863,8.7779,3.8915,-9.5939,-1.0176,-11.1268,4.0152,0.7261,-3.1749,0.315400000000000,-0.9506,0.0640999999999998,-0.6115,9.9611,1.1422,1.5661,-4.6339,6.9379,4.9511,-1.244,3.7267,5.3,-4.1508,-4.9687,2.3217,-4.8118,1.0635,-1.5745,-7.7334,14.8113,3.2731,0.5175,-7.5913,12.1669,-2.077,-5.1744,-0.892,4.5065,-0.177700000000000,-1.213,7.883,1.1982,5.1994,-5.5136,-1.3931,4.8625,-4.1331,1.7293,-2.2745,1.017,-1.7102,2.1843,-6.3206,-0.5726,-6.301,-3.2768,4.1608,5.0811,2.8333,1.7981,0.2434,8.3101,1.7471,-6.5174,7.3534,-1.8378,11.8132,-4.8046,2.638,-0.0869,-3.4163,-2.8694,0.615,2.2677,-3.9352,3.4142,-10.8234,-11.0452
"488",-1.989,-1.7478,0.175400000000001,12.4829,2.1752,-3.5654,-4.2896,9.9679,-13.3415,0.00770000000000026,6.0823,-10.0674,-0.0561,4.073,-6.3852,-7.1828,-1.4234,11.1902,1.3711,3.4184,-4.8852,3.489,0.362,-0.431200000000000,-5.1043,-5.835,7.2194,8.9432,2.9455,-1.9088,3.9595,-7.5409,-2.1279,3.7405,5.007,-7.9781,3.0184,9.2663,3.3764,-8.6993,-1.4112,-10.2948,5.9037,0.3898,-2.4681,-0.6066,-1.3265,-0.338000000000001,-0.2653,8.8605,1.2092,2.253,-5.0598,7.0368,4.413,-1.4711,3.7059,5.6881,-3.7992,-4.3784,2.2854,-5.8506,0.894,-1.9954,-8.6309,11.998,2.0607,-0.00419999999999909,-7.6822,12.48,-2.1509,-5.7763,-2.1103,4.1996,-3.7997,-0.4491,6.381,0.948,3.5092,-6.0002,-2.814,5.7151,-4.6518,2.7236,-1.6003,2.0085,-0.6067,1.22860000000000,-4.8919,0.4307,-7.319,-3.6685,4.4713,4.3357,2.8352,1.5961,-0.6426,8.5878,1.7821,-7.2547,7.4795,-1.6879,11.7095,-5.0004,1.2723,-0.824300000000001,-2.7485,-3.1297,1.7598,2.525,-3.3885,4.7801,-10.8906,-11.2866
