"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"159",2.114,2.5443,-0.851,-0.9597,3.2564,-2.6823,1.4714,-4.1044,2.5112,1.1292,9.0989,5.5106,-2.3312,-1.592,2.7667,-5.4117,5.4356,1.4549,-1.9504,5.227,-1.3151,-3.0799,-2.4487,0.0900999999999996,1.6715,-2.1601,0.2068,9.8673,-2.6618,-0.135500000000000,-1.818,-1.3653,-3.4741,-1.5042,1.4227,-3.3327,8.2224,3.2953,-2.3039,2.9467,-1.8398,11.5972,4.2821,2.644,-2.9469,-0.761,5.3962,1.1424,7.3093,-2.9551,-2.0487,-6.8002,-0.4298,5.219,5.8603,0.298200000000000,1.4753,-5.6283,-0.1802,12.1673,-0.640300000000002,-3.7904,-1.6728,7.8865,2.1284,-4.328,-1.2557,7.6542,-2.4681,0.230099999999998,-4.2632,0.536900000000001,7.3138,1.9257,-0.6141,-5.6065,-1.4443,-0.3356,-6.3224,-0.9024,2.3934,1.7699,-4.8759,1.0902,-1.9477,0.133300000000000,-10.9957,2.7785,-3.0888,5.0944,-0.3656,-5.4359,-3.737,-0.1607,-2.5916,0.4781,1.4893,0.3666,2.7773,-2.6702,0.818100000000001,-1.6078,0.6654,-0.8511,-0.3462,0.2216,-3.5916,1.5208,5.2764,-8.6811,-2.6737
"160",2.4298,1.6604,0.5644,-0.1551,3.7327,-2.3825,1.7085,-4.4788,2.492,1.1365,9.5733,4.4333,-2.1235,-2.1965,2.8335,-5.0906,4.8914,2.2964,-1.501,6.2182,-1.6211,-2.3817,-2.19,-0.0356000000000005,1.0975,-2.2485,0.0364000000000001,9.2867,-2.3949,-0.667000000000001,-1.3322,-0.798,-4.3845,-1.7926,0.7576,-2.0992,7.8408,3.4156,-1.8552,3.4257,-1.4994,11.4376,3.8151,2.9881,-3.4126,-0.2586,5.4821,1.4299,7.1539,-3.3392,-1.7383,-6.7002,-1.6504,5.0558,6.2028,-0.635000000000001,1.9398,-5.2093,0.2997,11.5764,-0.7699,-3.9504,-1.8108,7.2748,1.4628,-3.8909,-1.5138,7.1368,-2.5352,0.6515,-4.2637,0.802,7.524,2.4767,-0.7178,-5.4679,-2.4991,-1.2072,-7.1972,-1.2329,1.1665,1.8787,-4.9991,0.9857,-1.3008,0.5833,-10.785,3.0485,-2.7175,5.2852,-0.0676000000000001,-6.0538,-3.2985,0.5016,-2.5008,1.2803,1.9723,1.3113,2,-2.0551,-0.268700000000001,-1.8826,0.9808,-0.8649,-0.127200000000000,-0.228,-4.2401,1.5415,5.4071,-9.2943,-2.5556
"161",2.704,0.7599,2.0207,0.6958,3.9889,-2.1019,1.7039,-4.839,2.5451,1.1586,9.7261,3.2469,-1.9553,-2.7091,2.7155,-4.6189,4.2672,2.9817,-1.0294,7.2401,-1.7682,-1.9447,-2.055,-0.0510000000000002,0.4678,-2.5014,-0.2903,8.8327,-2.0664,-1.3924,-0.72,-0.1635,-4.836,-2.0237,0.2516,-0.8605,7.2178,3.4518,-1.2957,3.8154,-1.3025,10.7115,3.1638,3.2102,-3.6976,0.137,5.4861,1.4211,7.0105,-3.7056,-1.558,-6.3967,-2.9075,4.8588,6.4448,-1.5896,2.553,-4.7308,0.9735,10.8333,-0.9352,-4.0037,-2.0467,6.5563,0.7107,-3.5084,-1.8571,6.3442,-2.3417,0.9405,-4.172,1.0348,7.7552,2.7643,-0.8026,-5.3899,-3.5208,-2.0552,-8.0596,-1.6241,-0.0778000000000001,1.8421,-5.0486,0.6773,-0.877,0.9385,-10.5019,3.0973,-2.4284,5.4177,0.228500000000000,-6.5018,-2.7136,1.2566,-2.269,1.7535,2.4337,2.0321,1.2489,-1.3971,-1.2779,-2.1002,1.3501,-0.9101,0.3747,-0.8263,-4.9507,1.4712,5.5705,-9.6568,-2.4252
"162",2.9383,-0.111200000000000,3.4223,1.509,4.0421,-1.7895,1.5065,-5.1304,2.6628,1.1772,9.5132,2.0018,-1.8317,-3.132,2.4638,-4.0392,3.5663,3.4932,-0.6031,8.2213,-1.7167,-1.8504,-2.0536,0.0093999999999994,-0.169899999999998,-2.8791,-0.7784,8.4932,-1.7347,-2.2841,-0.0537000000000001,0.4868,-4.7986,-2.2009,-0.0771,0.327600000000000,6.3889,3.3914,-0.6989,4.0859,-1.2304,9.4346,2.4102,3.2562,-3.7956,0.3976,5.4443,1.1176,6.8535,-4.0239,-1.5349,-5.8875,-4.1075,4.6713,6.5627,-2.5068,3.3188,-4.2648,1.6816,9.9945,-1.1271,-3.9649,-2.3692,5.7813,-0.0454000000000008,-3.1463,-2.2961,5.3369,-1.8885,1.0692,-4.011,1.1767,7.9573,2.8074,-0.8923,-5.3477,-4.4434,-2.7964,-8.8925,-2.0518,-1.2366,1.6451,-5.0186,0.2436,-0.7175,1.1829,-10.1221,2.9285,-2.2205,5.4372,0.5186,-6.7667,-1.9288,2.0743,-1.9647,1.9088,2.8528,2.4936,0.559700000000001,-0.7701,-2.1021,-2.2223,1.6802,-0.9695,1.0984,-1.5331,-5.6321,1.364,5.7268,-9.7314,-2.2424
"163",3.1211,-0.9083,4.6696,2.2214,3.9165,-1.3957,1.1853,-5.3026,2.8507,1.1854,8.8929,0.7455,-1.7657,-3.4965,2.1498,-3.4094,2.8187,3.795,-0.2537,9.0768,-1.424,-2.1415,-2.1701,0.103800000000000,-0.762500000000001,-3.3107,-1.3878,8.2373,-1.4549,-3.291,0.6006,1.1034,-4.2909,-2.3151,-0.2239,1.4152,5.4046,3.2194,-0.149900000000000,4.2062,-1.2643,7.6948,1.6655,3.0918,-3.7112,0.5136,5.4082,0.5446,6.656,-4.2484,-1.6775,-5.2035,-5.154,4.5402,6.5289,-3.3296,4.2245,-3.8865,2.2728,9.1159,-1.3374,-3.8292,-2.7734,5.0071,-0.729499999999999,-2.7748,-2.8151,4.1975,-1.2173,1.01610000000000,-3.7986,1.1945,8.0824,2.6355,-1.0199,-5.3201,-5.223,-3.3666,-9.6679,-2.4821,-2.2219,1.2831,-4.8919,-0.2138,-0.8411,1.2985,-9.6207,2.5633,-2.0847,5.2986,0.7861,-6.8468,-0.9337,2.9228,-1.6592,1.7878,3.2118,2.6874,-0.0304000000000002,-0.2371,-2.6692,-2.2179,1.8795,-1.0151,1.95,-2.2743,-6.1778,1.263,5.8666,-9.5047,-1.9649
"164",3.2368,-1.5684,5.6659,2.7829,3.627,-0.8891,0.8126,-5.3266,3.1162,1.1935,7.8334,-0.4804,-1.7856,-3.8428,1.8434,-2.787,2.0847,3.8318,0.0216000000000001,9.727,-0.8703,-2.8054,-2.3703,0.194200000000000,-1.2589,-3.7086,-2.0421,8.021,-1.27,-4.3506,1.1887,1.6402,-3.3819,-2.3414,-0.1972,2.3537,4.3353,2.9301,0.276,4.1585,-1.3953,5.65,1.0411,2.7077,-3.4504,0.4907,5.4399,-0.2531,6.3916,-4.3274,-1.9582,-4.4033,-5.96,4.5035,6.3254,-4.0144,5.2427,-3.66,2.6285,8.248,-1.5511,-3.5726,-3.2532,4.2837,-1.2862,-2.3801,-3.3696,3.0248,-0.413,0.772300000000001,-3.5474,1.0786,8.1004,2.2868,-1.2033,-5.2987,-5.8329,-3.7337,-10.3513,-2.8747,-2.9741,0.7597,-4.6389,-0.5973,-1.241,1.2727,-8.9782,2.0331,-2.0064,4.9805,1.0064,-6.7524,0.226699999999999,3.7714,-1.4127,1.4554,3.4922,2.6269,-0.4961,0.159400000000000,-2.9518,-2.0704,1.8819,-1.0066,2.8222,-2.9497,-6.4963,1.2063,6.0125,-8.9797,-1.5579
"165",3.2712,-2.0052,6.3361,3.1474,3.1823,-0.271200000000000,0.458300000000001,-5.2047,3.4573,1.2146,6.3355,-1.6467,-1.938,-4.1805,1.5896,-2.2159,1.4477,3.5447,0.2476,10.1147,-0.0813000000000001,-3.7775,-2.6048,0.257400000000001,-1.616,-3.9889,-2.6472,7.7946,-1.2131,-5.3993,1.6701,2.0572,-2.1969,-2.2463,-0.0204999999999997,3.0931,3.2753,2.5389,0.5312,3.9432,-1.6176,3.499,0.6192,2.1158,-3.0147,0.343,5.5972,-1.2142,6.0455,-4.2165,-2.3109,-3.5496,-6.4629,4.5776,5.9555,-4.5305,6.3335,-3.62,2.6755,7.4273,-1.7537,-3.1644,-3.7987,3.6399,-1.6813,-1.9654,-3.8961,1.9253,0.4015,0.349399999999999,-3.2587,0.8352,8.0084,1.8034,-1.4241,-5.2839,-6.2529,-3.8952,-10.9065,-3.1908,-3.463,0.0819000000000001,-4.2297,-0.8345,-1.8866,1.1132,-8.1882,1.3737,-1.9654,4.5055,1.1552,-6.5061,1.4604,4.5829,-1.2691,0.9911,3.6758,2.342,-0.8339,0.4017,-2.9578,-1.7862,1.6566,-0.9011,3.6158,-3.4552,-6.5352,1.2262,6.2045,-8.1722,-1.0079
"166",3.2102,-2.1372,6.6433,3.281,2.6104,0.4196,0.179600000000001,-4.9678,3.853,1.2468,4.4628,-2.7355,-2.2742,-4.457,1.396,-1.7177,0.9995,2.898,0.4589,10.2151,0.8739,-4.9558,-2.8137,0.283400000000000,-1.8095,-4.0964,-3.1122,7.5099,-1.3171,-6.3796,2.0195,2.3251,-0.9097,-2.0055,0.267300000000001,3.5812,2.3356,2.0836,0.606000000000001,3.5824,-1.917,1.4316,0.4342,1.3463,-2.4017,0.0881,5.9217,-2.264,5.6216,-3.8907,-2.6551,-2.6932,-6.636,4.7555,5.4475,-4.8559,7.4436,-3.7664,2.387,6.6704,-1.9435,-2.5853,-4.394,3.0793,-1.8991,-1.5425,-4.3272,1.0013,1.0882,-0.217500000000001,-2.9262,0.4838,7.8279,1.2235,-1.6215,-5.276,-6.4639,-3.8667,-11.3048,-3.4076,-3.6905,-0.7411,-3.6454,-0.8965,-2.7321,0.8532,-7.2605,0.6186,-1.9411,3.9444,1.2192,-6.143,2.6542,5.302,-1.2559,0.4799,3.7553,1.8738,-1.06430000000000,0.4955,-2.7149,-1.3952,1.2149,-0.6739,4.2556,-3.7041,-6.2908,1.3444,6.477,-7.1164,-0.3273
"167",3.0361,-1.9266,6.5932,3.1781,1.9704,1.1209,0.0126000000000008,-4.6658,4.2609,1.2667,2.3553,-3.7318,-2.8324,-4.5691,1.2417,-1.2789,0.8176,1.9013,0.6878,10.024,1.8972,-6.2256,-2.9356,0.270300000000001,-1.8407,-4.0216,-3.3719,7.133,-1.6078,-7.2393,2.2276,2.4257,0.2919,-1.6235,0.6171,3.7667,1.6192,1.6115,0.528799999999999,3.1253,-2.2591,-0.4118,0.4674,0.4457,-1.6094,-0.2552,6.4352,-3.3197,5.1478,-3.359,-2.9291,-1.8779,-6.4946,5.0151,4.8436,-4.9757,8.5101,-4.0732,1.7802,5.9708,-2.1351,-1.8397,-5.0174,2.5912,-1.9426,-1.1155,-4.606,0.338799999999999,1.523,-0.872200000000001,-2.5464,0.0558,7.594,0.5748,-1.7031,-5.275,-6.4567,-3.6633,-11.5302,-3.5293,-3.6866,-1.6909,-2.8871,-0.8023,-3.7235,0.5405,-6.2189,-0.202600000000000,-1.9189,3.3979,1.2057,-5.7086,3.6984,5.8572,-1.3815,0.00340000000000007,3.7438,1.2751,-1.22190000000000,0.468,-2.265,-0.9393,0.6087,-0.336600000000001,4.6972,-3.6456,-5.8064,1.5656,6.8431,-5.8716,0.449100000000000
"168",2.7357,-1.4021,6.2292,2.8757,1.3318,1.7718,-0.0289999999999999,-4.3588,4.6229,1.2377,0.2093,-4.6126,-3.6187,-4.4169,1.0962,-0.846,0.9403,0.6135,0.9521,9.5405,2.8791,-7.4784,-2.9176,0.2173,-1.741,-3.7936,-3.3988,6.656,-2.0961,-7.9375,2.3006,2.3547,1.2488,-1.1336,0.9796,3.6074,1.1902,1.1549,0.352500000000000,2.6488,-2.5873,-1.9495,0.6568,-0.5189,-0.6433,-0.6665,7.1362,-4.3018,4.6707,-2.6756,-3.1068,-1.1525,-6.0942,5.3351,4.1885,-4.8884,9.4683,-4.5061,0.916100000000001,5.307,-2.3518,-0.9578,-5.6415,2.1678,-1.8341,-0.6754,-4.6968,-0.00259999999999927,1.6203,-1.541,-2.1314,-0.4046,7.3385,-0.1265,-1.5715,-5.2868,-6.2383,-3.2935,-11.5796,-3.585,-3.5035,-2.7288,-1.9761,-0.6112,-4.7987,0.2249,-5.0996,-1.0608,-1.897,2.9613,1.1449,-5.2546,4.5022,6.1792,-1.634,-0.3676,3.6752,0.6125,-1.3415,0.3612,-1.6709,-0.4568,-0.0792000000000002,0.0589000000000004,4.9286,-3.2641,-5.1563,1.8751,7.2952,-4.5266,1.2723
"169",2.3104,-0.6447,5.6233,2.4497,0.7445,2.3279,0.0489999999999995,-4.1089,4.8731,1.12250000000000,-1.7644,-5.3462,-4.5977,-3.952,0.9359,-0.3384,1.3518,-0.8664,1.2506,8.7618,3.7114,-8.6276,-2.7304,0.125900000000000,-1.5647,-3.4584,-3.198,6.1026,-2.7667,-8.4546,2.2605,2.1233,1.8645,-0.5815,1.322,3.0893,1.0564,0.717300,0.133300000000000,2.2473,-2.8323,-3.1414,0.9073,-1.4664,0.4806,-1.1159,7.9977,-5.1482,4.244,-1.932,-3.1951,-0.5731,-5.518,5.71,3.5221,-4.61,10.2509,-5.0332,-0.107799999999999,4.6513,-2.6135,0.0122,-6.2311,1.8163,-1.614,-0.206100000000001,-4.5884,0.00709999999999944,1.342,-2.1426,-1.7051,-0.8475,7.0836,-0.8678,-1.1532,-5.3277,-5.8295,-2.7639,-11.446,-3.6176,-3.1993,-3.7871,-0.9433,-0.4052,-5.8856,-0.0523000000000007,-3.955,-1.9213,-1.8816,2.6932,1.0799,-4.8315,5.0039,6.2191,-1.9815,-0.584300000000001,3.5893,-0.0298000000000000,-1.4468,0.2212,-1.0169,0.0263999999999998,-0.7503,0.4279,4.9757,-2.5784,-4.4339,2.241,7.8127,-3.1937,2.0832
"170",1.7769,0.2408,4.8757,1.9999,0.226800000000001,2.7598,0.229300000000000,-3.9642,4.9364,0.8926,-3.3862,-5.9072,-5.6985,-3.1927,0.7527,0.3216,1.9843,-2.4221,1.5742,7.7113,4.3065,-9.6116,-2.3836,0.00189999999999912,-1.3695,-3.0602,-2.7933,5.5242,-3.574,-8.7939,2.1384,1.7565,2.1149,-0.00340000000000007,1.6403,2.2457,1.1733,0.2817,-0.0837000000000003,2.0113,-2.9273,-3.967,1.1055,-2.3168,1.7205,-1.5626,8.961,-5.8223,3.9157,-1.222,-3.2179,-0.1902,-4.8579,6.1501,2.8794,-4.1745,10.7861,-5.6193,-1.1711,3.9794,-2.9257,1.0177,-6.7403,1.5582,-1.3399,0.297300000000001,-4.2898,0.367100000000001,0.6993,-2.6025,-1.2889,-1.2272,6.8406,-1.6315,-0.421300000000000,-5.4159,-5.2578,-2.0898,-11.105,-3.6744,-2.8327,-4.7745,0.180899999999999,-0.2683,-6.906,-0.2615,-2.8511,-2.7415,-1.8747,2.5983,1.0452,-4.4819,5.1762,5.9604,-2.3747,-0.628500000000001,3.5182,-0.559,-1.5443,0.0873000000000002,-0.3957,0.4992,-1.3118,0.6713,4.8974,-1.6354,-3.7335,2.6203,8.3632,-1.9915,2.8204
"171",1.1691,1.1475,4.1068,1.6245,-0.224200000000002,3.0426,0.485000000000001,-3.925,4.7334,0.532999999999999,-4.5386,-6.2946,-6.8302,-2.2113,0.5529,1.1785,2.7435,-3.9407,1.9251,6.4792,4.611,-10.3924,-1.9336,-0.1402,-1.197,-2.6364,-2.2162,4.9898,-4.442,-8.9705,1.9718,1.2882,2.0419,0.5802,1.9521,1.1688,1.4592,-0.167199999999999,-0.2685,2.0041,-2.8256,-4.4109,1.1403,-3.0142,2.999,-1.9602,9.9353,-6.3129,3.7116,-0.607,-3.1969,-0.0358000000000001,-4.2014,6.6618,2.2908,-3.627,11.0006,-6.2153,-2.1504,3.2791,-3.2768,2.0141,-7.1143,1.4224,-1.0752,0.8158,-3.8205,1.0484,-0.2483,-2.8712,-0.8879,-1.5058,6.6133,-2.3934,0.5935,-5.5597,-4.555,-1.3026,-10.5134,-3.7947,-2.4656,-5.5926,1.3651,-0.2685,-7.7825,-0.3895,-1.8548,-3.4784,-1.8637,2.6276,1.0541,-4.2364,5.0237,5.4178,-2.7521,-0.5119,3.4761,-0.8958,-1.6225,-0.0151,0.109700000000000,0.9581,-1.6879,0.6946,4.7703,-0.508200000000000,-3.1366,2.9693,8.8996,-1.01890000000000,3.4289
"172",0.5327,1.976,3.4384,1.4015,-0.615399999999999,3.1547,0.7796,-3.9207,4.1993,0.0472000000000001,-5.1718,-6.5415,-7.8988,-1.111,0.3528,2.2224,3.541,-5.328,2.3213,5.2314,4.6127,-10.943,-1.4694,-0.278000000000000,-1.0586,-2.2156,-1.5084,4.5748,-5.2733,-8.996,1.80440000000000,0.7544,1.7355,1.1589,2.2761,-0.000199999999999534,1.8166,-0.6254,-0.403400000000000,2.2482,-2.512,-4.461,0.9292,-3.5415,4.2047,-2.2744,10.8024,-6.6326,3.6293,-0.111,-3.1377,-0.107400000000000,-3.6247,7.2279,1.7828,-3.0108,10.8335,-6.7626,-2.9361,2.5534,-3.64,2.9684,-7.2946,1.4329,-0.8659,1.3141,-3.2053,1.9962,-1.4038,-2.9337,-0.493399999999999,-1.6526,6.3961,-3.1313,1.8035,-5.7486,-3.7632,-0.4507,-9.6297,-3.9978,-2.1691,-6.1546,2.5682,-0.4472,-8.445,-0.444699999999999,-1.0199,-4.1034,-1.8227,2.6952,1.0987,-4.1068,4.5754,4.6345,-3.0487,-0.2696,3.4618,-0.9943,-1.6536,-0.0783,0.4443,1.3967,-1.8275,0.429499999999999,4.6592,0.714899999999998,-2.698,3.2535,9.3652,-0.332699999999999,3.8686
"173",-0.083,2.6453,2.9685,1.3742,-0.9486,3.0936,1.06050000000000,-3.8277,3.321,-0.543699999999999,-5.2885,-6.7065,-8.8181,-0.00520000000000032,0.172100000000000,3.3868,4.3136,-6.5185,2.7866,4.1693,4.336,-11.2394,-1.0799,-0.386699999999999,-0.9412,-1.8157,-0.7291,4.347,-5.9646,-8.8723,1.6811,0.191600000000000,1.3124,1.7209,2.6096,-1.0929,2.1526,-1.0659,-0.4863,2.723,-2.0064,-4.1085,0.4474,-3.9222,5.2166,-2.4945,11.4359,-6.8165,3.6409,0.2568,-3.0331,-0.3678,-3.1884,7.8036,1.3775,-2.3584,10.2544,-7.2145,-3.4463,1.8229,-3.9758,3.8573,-7.2366,1.5976,-0.7217,1.7582,-2.4748,3.1368,-2.6563,-2.8058,-0.0970999999999993,-1.6464,6.1737,-3.8357,3.0761,-5.9559,-2.9352,0.404,-8.44,-4.2718,-2.0152,-6.4032,3.7327,-0.8154,-8.8325,-0.454600000000001,-0.384499999999999,-4.6121,-1.7211,2.7023,1.1627,-4.0806,3.8807,3.6782,-3.2101,0.0478000000000001,3.4648,-0.8545,-1.603,-0.11,0.5841,1.7971,-1.7049,-0.152600000000000,4.5998,1.9457,-2.4395,3.4501,9.7117,0.0549,4.1181
"174",-0.6393,3.1073,2.7511,1.5442,-1.2169,2.8868,1.2546,-3.5246,2.167,-1.2082,-4.9266,-6.8605,-9.5126,0.9992,0.0233000000000003,4.5612,5.0223,-7.4814,3.3402,3.4613,3.8355,-11.2604,-0.8132,-0.4474,-0.826899999999998,-1.4474,0.042,4.3559,-6.4262,-8.596,1.6411,-0.3662,0.8892,2.2449,2.9174,-1.9444,2.3952,-1.4524,-0.534800000000001,3.3796,-1.3579,-3.3616,-0.254899999999999,-4.2108,5.9332,-2.6319,11.7261,-6.9252,3.705,0.4846,-2.8796,-0.7587,-2.9291,8.3367,1.0876,-1.6954,9.2736,-7.5588,-3.6379,1.1252,-4.2349,4.6576,-6.9239,1.8948,-0.6169,2.1302,-1.6624,4.3857,-3.8993,-2.5215,0.2935,-1.4815,5.9266,-4.5098,4.2653,-6.1499,-2.1216,1.1951,-6.9711,-4.579,-2.0641,-6.3245,4.7952,-1.3554,-8.8991,-0.452700000000001,0.0240000000000009,-5.0206,-1.5401,2.5695,1.2339,-4.1191,3.0052,2.6352,-3.2016,0.384,3.4744,-0.5214,-1.4398,-0.122,0.5339,2.1298,-1.324,-1.03290000000000,4.5956,3.1129,-2.3528,3.5456,9.9149,0.168000000000003,4.1693
"175",-1.1098,3.3503,2.7901,1.8688,-1.4099,2.5817,1.2749,-2.9471,0.8842,-1.9185,-4.1551,-7.0731,-9.9162,1.8122,-0.0968,5.617,5.6398,-8.2174,3.9956,3.1933,3.1863,-10.9976,-0.6576,-0.4557,-0.712000000000002,-1.1228,0.7178,4.6227,-6.5995,-8.1663,1.71260000000000,-0.8841,0.561,2.7046,3.141,-2.4238,2.5052,-1.7594,-0.5882,4.1577,-0.6324,-2.263,-1.0617,-4.4732,6.285,-2.6996,11.6018,-7.0354,3.7786,0.5569,-2.6893,-1.2292,-2.8579,8.7884,0.9082,-1.053,7.9421,-7.8209,-3.5206,0.5124,-4.3713,5.3389,-6.3745,2.2656,-0.506500000000001,2.4288,-0.798,5.656,-5.0376,-2.1271,0.6552,-1.1712,5.6435,-5.1606,5.2479,-6.304,-1.3521,1.8608,-5.2887,-4.8759,-2.3507,-5.9478,5.7032,-2.0235,-8.6206,-0.464799999999999,0.187800000000001,-5.3517,-1.2833,2.2685,1.3139,-4.1719,2.0255,1.5949,-3.017,0.6871,3.4892,-0.0728999999999997,-1.1509,-0.116700000000000,0.3212,2.3626,-0.7135,-2.1378,4.6285,4.1606,-2.4132,3.5308,9.9725,0.0529000000000011,4.026
"176",-1.4708,3.3851,3.0453,2.2722,-1.5176,2.2201,1.0476,-2.1137,-0.3459,-2.6505,-3.0744,-7.3952,-9.9759,2.3603,-0.2038,6.4278,6.1328,-8.7472,4.7622,3.3539,2.4681,-10.4599,-0.5585,-0.421100000000001,-0.611500000000001,-0.8602,1.2253,5.1396,-6.4607,-7.5944,1.9133,-1.3267,0.3829,3.0779,3.2153,-2.4648,2.4789,-1.9889,-0.6989,5.001,0.0977000000000006,-0.9011,-1.8252,-4.7621,6.236,-2.694,11.0432,-7.2156,3.8307,0.4615,-2.4895,-1.7529,-2.9709,9.1406,0.8079,-0.4733,6.3377,-8.0459,-3.1561,0.0351,-4.3586,5.8631,-5.6374,2.6204,-0.3476,2.6661,0.0968,6.8616,-5.9834,-1.6845,0.9584,-0.745,5.3333,-5.7886,5.9481,-6.4018,-0.6301,2.3544,-3.4902,-5.13,-2.8789,-5.3398,6.4256,-2.7562,-8.0002,-0.5062,0.0991999999999997,-5.6171,-0.9827,1.8328,1.4157,-4.1931,1.0216,0.6309,-2.6765,0.9162,3.5233,0.4027,-0.7495,-0.0783999999999998,-0.0123000000000000,2.476,0.0815999999999999,-3.3435,4.6734,5.0417,-2.5902,3.4026,9.8916,-0.236000000000001,3.7051
"177",-1.695,3.2323,3.4495,2.6757,-1.5329,1.824,0.5501,-1.1129,-1.3644,-3.3622,-1.8133,-7.8335,-9.6621,2.5901,-0.3096,6.8793,6.4643,-9.0925,5.6411,3.8507,1.7447,-9.6755,-0.4546,-0.361699999999999,-0.5456,-0.6853,1.5295,5.8765,-6.0174,-6.9098,2.2548,-1.6581,0.3661,3.3607,3.0905,-2.0801,2.3427,-2.1735,-0.9211,5.8648,0.7648,0.5996,-2.4079,-5.098,5.7792,-2.5968,10.0786,-7.4936,3.8504,0.193000000000001,-2.3053,-2.3335,-3.2613,9.3809,0.731200000000001,0.000100000000000211,4.5482,-8.2801,-2.6445,-0.275,-4.1993,6.1924,-4.79,2.8546,-0.103800000000000,2.861,1.0038,7.9153,-6.6566,-1.2705,1.1793,-0.244200000000001,5.0232,-6.3914,6.3366,-6.4385,0.0511999999999997,2.6509,-1.6941,-5.3246,-3.6222,-4.5852,6.9523,-3.476,-7.0715,-0.5811,-0.2401,-5.8072,-0.6941,1.3417,1.5557,-4.1506,0.0722000000000005,-0.2142,-2.2171,1.0456,3.6046,0.8228,-0.2801,0.0191999999999997,-0.4179,2.4736,1.0094,-4.4961,4.7085,5.709,-2.8463,3.1721,9.6815,-0.650099999999998,3.2412
"178",-1.7544,2.9159,3.9305,3.0397,-1.4523,1.3931,-0.163599999999999,-0.0692000000000004,-2.0694,-3.9735,-0.5216,-8.35,-8.9768,2.4757,-0.4042,6.8722,6.613,-9.2602,6.614,4.5428,1.0582,-8.6894,-0.3042,-0.2988,-0.5228,-0.6291,1.6336,6.7856,-5.3027,-6.1625,2.7445,-1.8493,0.4899,3.5699,2.749,-1.3583,2.1431,-2.3623,-1.2903,6.7178,1.3127,2.101,-2.7089,-5.4719,4.9365,-2.3847,8.768,-7.8433,3.8481,-0.2458,-2.1462,-2.9931,-3.725,9.4855,0.612400000000001,0.3365,2.6577,-8.5537,-2.1007,-0.4148,-3.9182,6.3004,-3.9317,2.8741,0.254700000000000,3.0383,1.8936,8.7278,-6.9921,-0.9663,1.3024,0.280099999999999,4.7509,-6.9693,6.4187,-6.4249,0.693299999999999,2.7541,-0.0289000000000001,-5.4499,-4.5287,-3.7699,7.2905,-4.105,-5.8955,-0.6914,-0.8219,-5.8947,-0.4825,0.886,1.7462,-4.0246,-0.7458,-0.9269,-1.6822,1.0634,3.7643,1.1121,0.1936,0.1932,-0.8474,2.383,2.0175,-5.4478,4.7222,6.1236,-3.1283,2.869,9.3543,-1.14880000000000,2.6825
"179",-1.6323,2.4694,4.4232,3.3891,-1.2796,0.9092,-0.9772,0.8918,-2.4188,-4.3815,0.6394,-8.8802,-7.9601,2.0288,-0.4551,6.325,6.6018,-9.2411,7.6453,5.2789,0.4354,-7.5601,-0.0893000000000006,-0.252800000000001,-0.5296,-0.7266,1.5689,7.8075,-4.3716,-5.4162,3.3789,-1.8861,0.7223,3.7377,2.2115,-0.437399999999998,1.934,-2.6022,-1.8086,7.533,1.7032,3.476,-2.6773,-5.8639,3.7597,-2.0386,7.1805,-8.2062,3.8429,-0.8402,-1.9994,-3.7493,-4.3487,9.4172,0.3879,0.5198,0.7443,-8.8689,-1.6292,-0.4058,-3.5493,6.1842,-3.1681,2.6156,0.7499,3.2185,2.717,9.215,-6.9506,-0.841,1.3208,0.7748,4.5564,-7.5299,6.2182,-6.3859,1.2919,2.6936,1.3864,-5.5018,-5.5274,-2.97,7.4596,-4.5786,-4.5549,-0.8478,-1.6328,-5.8564,-0.4088,0.5391,1.9889,-3.8048,-1.3628,-1.5092,-1.112,0.9744,4.0232,1.2042,0.6043,0.435499999999999,-1.2564,2.2499,3.0536,-6.0892,4.7114,6.2687,-3.3692,2.5381,8.926,-1.7004,2.0819
