"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109"
"407",8.3043,7.1846,-12.8088,-1.6732,4.3781,-6.2503,8.9344,3.6086,-0.6584,0.2333,-1.9711,4.474,-4.0021,1.2987,10.5165,4.8053,-3.7346,9.3686,-3.6891,-0.3514,6.8661,6.3676,7.3843,8.633,7.0812,-0.9275,1.3938,-0.8545,-8.6908,7.5086,-6.883,1.7792,1.8798,0.4224,-3.4634,5.8479,-0.9844,6.1342,5.4884,0.3649,5.7375,4.2093,2.7806,-1.8871,-3.559,11.678,6.5451,3.7759,3.4697,3.0965,0.853299999999999,1.9908,0.2119,7.8561,7.1191,1.5382,-6.1596,-3.3159,3.9277,4.7194,1.9413,1.9216,-1.15460000000000,2.0167,0.195700000000000,6.8566,6.3564,1.935,-3.3638,6.9436,7.3136,-1.9794,-4.9579,0.2968,1.8944,1.9229,5.6212,-1.25,-3.8516,6.1601,4.9182,1.9219,5.7567,1.1018,-2.4113,4.4047,0.153700000000001,1.9288,4.1235,1.032,3.1887,3.126,1.4601,-7.6015,1.1525,0.0743999999999998,-2.3233,1.0911,-2.8834,6.8439,-1.7284,-2.9814,-8.4166,-0.43960,4.946,-5.1428,0.4819,-5.6581,4.5365
"408",8.514,6.9694,-13.0316,-1.6998,3.7918,-6.0068,7.6196,3.4805,-0.8653,0.2562,-1.69,4.152,-4.6201,1.32790000000000,10.4074,4.5673,-3.4393,10.4627,-2.6053,-0.3099,6.5196,6.1782,7.1385,8.2109,6.9047,-1.788,0.6884,-1.0399,-9.8319,7.8229,-7.7133,1.409100,1.7148,0.0466000000000015,-3.7548,6.1081,-1.6966,5.8045,5.5226,0.6492,6.3719,3.9763,2.8849,-3.2603,-3.5722,11.1692,7.5517,4.2266,3.6562,3.8369,0.6881,2.3633,-0.105399999999999,7.4188,6.8687,2.5236,-6.6575,-2.4178,3.3315,4.9105,1.7539,1.0267,-1.0263,2.3536,-0.2294,6.6721,5.3295,0.7303,-3.2862,7.0635,6.5015,-1.922,-5.0205,0.2338,1.6119,1.5382,5.9289,-1.2658,-3.8368,5.7143,4.8738,1.9128,6.8102,1.376,-2.386,4.6315,0.237600000000000,1.3872,3.5386,1.4086,3.4454,3.1957,2.2274,-7.9955,0.9449,-0.5004,-2.3893,1.1832,-2.7516,6.7402,-1.1263,-3.103,-7.3273,-0.542199999999999,5.0593,-5.879,0.6354,-5.8119,4.4464
"409",8.5334,6.8156,-12.9545,-1.8285,3.2045,-5.6151,6.2554,3.0345,-0.6949,0.1925,-1.3577,3.7585,-5.0942,1.1688,10.1286,4.3731,-3.09,11.5294,-1.4604,-0.3792,6.1614,6.0769,6.7852,7.6063,6.9026,-2.7802,0.0264,-1.2828,-10.714,7.8903,-8.6275,1.0781,1.6262,-0.279600000000000,-3.7546,6.1393,-2.1959,5.4858,5.5917,1.0217,6.7188,3.7045,2.7992,-4.4709,-3.6703,10.5756,8.2619,4.6557,3.7868,4.5624,0.5078,2.7603,-0.2903,6.9158,6.4316,3.4536,-7.2209,-1.7943,2.6464,5.1491,1.7018,0.193099999999999,-0.8775,2.7002,-0.608500000000001,6.5569,4.1704,-0.6329,-3.2339,7.447,5.8747,-1.9574,-4.9395,0.105500000000000,1.2985,1.106,5.9647,-1.3225,-3.7986,5.2841,4.6575,1.9121,8.1394,1.4038,-2.3253,4.8158,0.3453,1.0718,3.0729,1.7714,3.7895,3.2741,2.8262,-8.1146,0.7287,-0.9149,-2.1635,1.2332,-2.7092,6.6595,-0.5199,-3.0195,-6.1385,-0.636800000000001,5.3767,-6.4447,0.6935,-5.7409,4.3164
"410",8.3252,6.6487,-12.6134,-2.0476,2.6676,-5.1066,5.0169,2.2815,-0.1757,0.0257000000000001,-1.0049,3.2878,-5.4445,0.858599999999999,9.6734,4.2886,-2.7492,12.4539,-0.334200000000001,-0.4748,5.8423,6.0825,6.3038,6.8799,7.0186,-3.8043,-0.5066,-1.5926,-11.2917,7.712,-9.5964,0.839300000000001,1.6232,-0.5701,-3.4986,5.9584,-2.3724,5.196,5.711,1.5531,6.7214,3.3714,2.5407,-5.4672,-3.818,9.95,8.6373,5.0185,3.8426,5.2037,0.3217,3.1391,-0.302000000000000,6.4621,5.8963,4.1948,-7.8342,-1.4765,1.9243,5.4175,1.7772,-0.532,-0.7273,3.0168,-0.907300000000001,6.5137,2.9925,-2.0749,-3.1825,7.9965,5.4645,-2.0685,-4.74,-0.104200000000000,0.9616,0.6257,5.6999,-1.4317,-3.7549,4.8732,4.2915,1.88,9.6843,1.2165,-2.2396,4.9785,0.407700000000001,0.979099999999999,2.7796,2.1127,4.2201,3.3991,3.1792,-7.9427,0.5219,-1.1298,-1.6659,1.2304,-2.7494,6.6207,0.0444,-2.7186,-4.8885,-0.7226,5.8237,-6.802,0.6691,-5.452,4.2184
"411",7.9065,6.4183,-12.0508,-2.3131,2.2046,-4.5074,4.0635,1.2788,0.6134,-0.2595,-0.6724,2.7482,-5.7139,0.488099999999999,9.0465,4.3521,-2.478,13.1295,0.6907,-0.5179,5.601,6.2005,5.711,6.1037,7.1813,-4.7414,-0.8362,-1.9616,-11.5458,7.3037,-10.5719,0.7366,1.7204,-0.8184,-3.0248,5.6193,-2.1691,4.9647,5.8911,2.2964,6.3701,2.9632,2.1541,-6.2456,-3.9719,9.3362,8.6538,5.3004,3.8029,5.7193,0.1384,3.4943,-0.1275,6.1605,5.3738,4.6282,-8.4558,-1.4536,1.2239,5.6848,1.9563,-1.1199,-0.5999,3.2627,-1.1052,6.5292,1.905,-3.508,-3.0822,8.5856,5.2796,-2.2387,-4.4672,-0.397,0.6241,0.1149,5.141,-1.5742,-3.7259,4.4736,3.7978,1.7641,11.3569,0.8709,-2.1394,5.1479,0.354299999999999,1.0811,2.6713,2.4072,4.6949,3.5992,3.2471,-7.5027,0.3199,-1.1454,-0.9381,1.1669,-2.8284,6.6615,0.5258,-2.1916,-3.6052,-0.817399999999999,6.3352,-6.9486,0.5912,-4.9636,4.1946
"412",7.3413,6.1041,-11.3078,-2.559,1.8206,-3.8368,3.5235,0.119700000000000,1.5587,-0.6533,-0.4021,2.1619,-5.9459,0.166300000000000,8.2569,4.5743,-2.3148,13.466,1.5331,-0.4638,5.4562,6.4337,5.0568,5.3482,7.3328,-5.4819,-0.9172,-2.3581,-11.4797,6.7039,-11.4862,0.793999999999999,1.9381,-1.0082,-2.3651,5.1919,-1.5783,4.8226,6.1321,3.2824,5.6912,2.4742,1.7031,-6.8357,-4.0838,8.7573,8.3178,5.5278,3.6606,6.0977,-0.0367999999999995,3.8546,0.218900000000000,6.0748,4.9715,4.6726,-9.0312,-1.6812,0.6029,5.9022,2.2038,-1.5603,-0.522499999999999,3.4056,-1.1812,6.571,1.0005,-4.8375,-2.8732,9.0943,5.3016,-2.4542,-4.1701,-0.7481,0.302299999999999,-0.3925,4.3287,-1.7121,-3.7348,4.0742,3.1965,1.5085,13.0453,0.4343,-2.0334,5.3471,0.133700000000000,1.3299,2.7122,2.6063,5.1374,3.882,3.0372,-6.8511,0.1082,-1.0045,-0.0361,1.038,-2.8817,6.8235,0.9045,-1.4521,-2.3202,-0.9535,6.8537,-6.9085,0.4887,-4.3092,4.2471
"413",6.7017,5.7102,-10.4312,-2.7117,1.5136,-3.109,3.4824,-1.0804,2.5295,-1.0948,-0.223600000000000,1.5644,-6.1562,-0.0151000000000003,7.3255,4.9431,-2.2606,13.4047,2.1236,-0.308599999999999,5.4057,6.7786,4.4057,4.6724,7.4387,-5.9577,-0.7428,-2.7276,-11.1233,5.9755,-12.2576,1.0063,2.2888,-1.13240000000000,-1.55490000000000,4.7403,-0.6346,4.79,6.4265,4.5189,4.7359,1.9134,1.2573,-7.2669,-4.1012,8.2115,7.6721,5.7517,3.4323,6.3495,-0.200200000000000,4.2593,0.7025,6.2186,4.7702,4.3074,-9.5094,-2.089,0.1095,6.005,2.4781,-1.851,-0.5176,3.4321,-1.1129,6.5935,0.351200,-5.9671,-2.4985,9.4366,5.4863,-2.7011,-3.8894,-1.0992,-0.00619999999999976,-0.8573,3.3297,-1.8063,-3.8044,3.6655,2.5101,1.0705,14.6257,-0.0304000000000002,-1.9235,5.5811,-0.266200000000000,1.6652,2.8273,2.6452,5.4606,4.228,2.6024,-6.07,-0.125900000000000,-0.7836,0.9744,0.8416,-2.8471,7.1363,1.1809,-0.546200000000001,-1.0784,-1.1658,7.3192,-6.7177,0.3745,-3.542,4.341
"414",6.0377,5.2497,-9.4831,-2.7009,1.2849,-2.3412,3.9686,-2.2042,3.3961,-1.4771,-0.141,0.9989,-6.3175,-0.00600000000000023,6.3094,5.4295,-2.2821,12.9276,2.4082,-0.0810000000000004,5.4295,7.2164,3.814,4.1242,7.4888,-6.1556,-0.3401,-3.0116,-10.5347,5.2023,-12.8064,1.33980000000000,2.7637,-1.2063,-0.649100000000001,4.306,0.6002,4.872,6.7686,5.9833,3.5813,1.3118,0.8788,-7.5456,-3.9743,7.6884,6.7909,6.0171,3.1587,6.5012,-0.347700000000001,4.7293,1.2744,6.5582,4.8087,3.5828,-9.8584,-2.5877,-0.2209,5.9249,2.735,-1.9889,-0.594999999999999,3.3415,-0.8833,6.5547,0.00769999999999982,-6.8151,-1.916,9.5695,5.773,-2.9604,-3.6473,-1.3716,-0.315100000000001,-1.2483,2.2246,-1.825,-3.9499,3.2417,1.7671,0.4346,15.9808,-0.4708,-1.7974,5.8334,-0.8173,2.0178,2.9252,2.4574,5.5889,4.599,2.0338,-5.2587,-0.3891,-0.5757,2.0191,0.5806,-2.6837,7.6113,1.3673,0.452400000000001,0.064,-1.4731,7.6767,-6.419,0.2335,-2.7305,4.4192
"415",5.3748,4.7326,-8.538,-2.4711,1.13740000000000,-1.5621,4.9368,-3.1621,4.0537,-1.6905,-0.134800000000000,0.501899999999999,-6.3727,0.191700000000001,5.3182,5.9901,-2.3309,12.0551,2.3566,0.175900000000000,5.4914,7.7061,3.3109,3.7514,7.4869,-6.1055,0.2442,-3.17,-9.7927,4.4669,-13.0781,1.7404,3.3284,-1.2633,0.270999999999997,3.9039,2.043,5.0632,7.1595,7.6158,2.3267,0.7181,0.6174,-7.6552,-3.6808,7.1784,5.7701,6.3424,2.8897,6.5868,-0.4736,5.2563,1.8749,7.0337,5.0861,2.6117,-10.0711,-3.0736,-0.3727,5.6079,2.9354,-1.974,-0.7455,3.1316,-0.4873,6.4337,-0.00239999999999974,-7.3299,-1.1023,9.4884,6.0989,-3.2102,-3.4491,-1.4953,-0.643700000000001,-1.5525,1.1031,-1.746,-4.1752,2.8009,1.006,-0.382,17.0185,-0.8391,-1.6236,6.071,-1.4594,2.3145,2.9239,1.9946,5.4689,4.955,1.4415,-4.5144,-0.6768,-0.4662,3.0192,0.2643,-2.3864,8.2391,1.4762,1.4587,1.0506,-1.8681,7.8989,-6.0629,0.0246000000000000,-1.9416,4.4198
"416",4.7241,4.1587,-7.6678,-2.0015,1.0666,-0.8102,6.2707,-3.9118,4.4366,-1.6756,-0.1683,0.0820000000000007,-6.2645,0.5277,4.4979,6.5749,-2.3689,10.8341,1.9717,0.4201,5.5462,8.1903,2.9006,3.6098,7.4412,-5.855,0.9578,-3.1943,-8.9773,3.8306,-13.0608,2.1492,3.9334,-1.3386,1.10430000000000,3.5328,3.593,5.353,7.6043,9.3251,1.0795,0.187,0.515099999999999,-7.5736,-3.249,6.6735,4.7138,6.7166,2.6673,6.6443,-0.575,5.8162,2.4367,7.5861,5.5674,1.5414,-10.1583,-3.4399,-0.3548,5.0244,3.0634,-1.8243,-0.9456,2.7909,0.0715999999999997,6.238,0.3209,-7.4981,-0.0612000000000004,9.222,6.4088,-3.4323,-3.2891,-1.4331,-1.0146,-1.776,0.0601999999999999,-1.5545,-4.4711,2.3438,0.2733,-1.3285,17.6807,-1.084,-1.3568,6.2579,-2.1216,2.4874,2.7752,1.2439,5.0744,5.2707,0.9381,-3.9141,-0.974,-0.5086,3.9012,-0.0944000000000003,-1.9869,8.9902,1.516,2.3974,1.8371,-2.3213,8.0026,-5.7056,-0.2992,-1.2252,4.2932
"417",4.0951,3.5125,-6.9235,-1.3169,1.05280000000000,-0.128900000000000,7.8027,-4.4425,4.5232,-1.4458,-0.202299999999999,-0.291500000000001,-5.9624,0.919,3.9796,7.1346,-2.3827,9.3265,1.29700000000000,0.618300000000001,5.5429,8.6013,2.5693,3.7558,7.3533,-5.4497,1.7444,-3.1048,-8.1572,3.3173,-12.783,2.5102,4.5308,-1.4533,1.7451,3.1961,5.1339,5.7284,8.1098,11.0032,-0.0684999999999993,-0.2279,0.6024,-7.2934,-2.7623,6.1643,3.722,7.1044,2.5156,6.7105,-0.655799999999999,6.3818,2.8902,8.1734,6.1888,0.5191,-10.1319,-3.5934,-0.2045,4.1717,3.141,-1.5824,-1.1677,2.3044,0.7884,5.9972,0.9421,-7.3404,1.1675,8.8269,6.6601,-3.6172,-3.1582,-1.1881,-1.4514,-1.9354,-0.8135,-1.2464,-4.8201,1.8725,-0.3815,-2.3262,17.9428,-1.1538,-0.9536,6.3682,-2.7382,2.4861,2.4748,0.2399,4.4106,5.541,0.6282,-3.5015,-1.2631,-0.7149,4.6089,-0.4808,-1.5449,9.8155,1.4912,3.2181,2.4048,-2.7926,8.0387,-5.3976,-0.7626,-0.604500000000001,4.0161
"418",3.4965,2.7671,-6.3295,-0.482899999999999,1.0617,0.438800000000001,9.3436,-4.736,4.3275,-1.0748,-0.207500000000000,-0.673599999999999,-5.4706,1.2727,3.8302,7.6257,-2.3839,7.6083,0.4094,0.7478,5.4271,8.871,2.2973,4.226,7.21,-4.9233,2.5415,-2.935,-7.3879,2.9075,-12.2971,2.7829,5.0873,-1.6061,2.1065,2.9194,6.5441,6.1762,8.6846,12.5502,-1.065,-0.4775,0.886700000000001,-6.8364,-2.3293,5.6417,2.8807,7.454,2.4443,6.8195,-0.729100000000001,6.9337,3.1732,8.7669,6.8697,-0.3399,-9.9856,-3.4721,0.0188000000000001,3.0707,3.2236,-1.3088,-1.3866,1.6613,1.6552,5.7539,1.786,-6.8999,2.5107,8.3774,6.8298,-3.7693,-3.0516,-0.7935,-1.9645,-2.0436,-1.4425,-0.8335,-5.1961,1.3879,-0.9128,-3.2769,17.8035,-1.013,-0.3882,6.3904,-3.256,2.2897,2.0489,-0.9342,3.5229,5.7778,0.5983,-3.2896,-1.5346,-1.0612,5.1153,-0.8856,-1.1292,10.6514,1.3997,3.8998,2.7626,-3.2369,8.0563,-5.1746,-1.345,-0.0783000000000005,3.6007
"419",2.9374,1.8921,-5.8877,0.416399999999999,1.0611,0.8628,10.7091,-4.7503,3.8905,-0.6706,-0.176500000000001,-1.1068,-4.8198,1.5092,4.0371,8.0164,-2.4045,5.7766,-0.599300000000001,0.7979,5.1469,8.9419,2.0706,5.013,6.9822,-4.309,3.2904,-2.7224,-6.7171,2.5445,-11.6614,2.9545,5.5934,-1.7706,2.147,2.7506,7.7135,6.6781,9.3366,13.8984,-1.8954,-0.5237,1.339,-6.2593,-2.0433,5.0989,2.2554,7.7121,2.4616,7.001,-0.8106,7.4539,3.2416,9.3409,7.5332,-0.9665,-9.6942,-3.0561,0.2397,1.7658,3.3752,-1.0684,-1.5784,0.8612,2.6525,5.5517,2.7469,-6.23,3.8709,7.95,6.9213,-3.8995,-2.9713,-0.2967,-2.5384,-2.0979,-1.7809,-0.345500000000000,-5.5553,0.8911,-1.2869,-4.0776,17.2766,-0.6592,0.3329,6.3225,-3.6352,1.9136,1.5308,-2.1642,2.5012,6.0005,0.9042,-3.2701,-1.7909,-1.506,5.4243,-1.3082,-0.8017,11.4256,1.2353,4.4467,2.9341,-3.6065,8.0657,-5.0563,-1.9837,0.3717,3.0839
"420",2.4235,0.872699999999998,-5.585,1.3042,1.0426,1.1383,11.7404,-4.4471,3.2698,-0.356299999999999,-0.1242,-1.58850000000000,-4.0589,1.5762,4.5203,8.2881,-2.4896,3.948,-1.6386,0.7671,4.6666,8.782,1.8878,6.0533,6.6367,-3.6548,3.9472,-2.506,-6.1866,2.1545,-10.9311,3.0446,6.0661,-1.9035,1.88810000000000,2.7393,8.5635,7.2132,10.0651,15.0188,-2.5597,-0.3562,1.8939,-5.6503,-1.9505,4.5344,1.8862,7.8373,2.5793,7.2756,-0.9084,7.9141,3.0745,9.8707,8.121,-1.3358,-9.2316,-2.3656,0.3775,0.3261,3.6401,-0.9187,-1.715,-0.0810999999999993,3.7356,5.4218,3.7051,-5.3896,5.138,7.609,6.9647,-4.0178,-2.9267,0.2512,-3.1255,-2.0772,-1.815,0.173200000000000,-5.8353,0.3833,-1.4893,-4.6407,16.3965,-0.127200000000000,1.1573,6.1613,-3.846,1.3996,0.9431,-3.3332,1.4685,6.2273,1.5542,-3.4211,-2.0419,-2.0082,5.5656,-1.7508,-0.6055,12.0651,0.9935,4.8754,2.9397,-3.8539,8.0325,-5.0508,-2.5982,0.7741,2.5045
"421",1.9542,-0.2637,-5.3956,2.1259,1.0262,1.2808,12.3232,-3.8341,2.5324,-0.2584,-0.0843999999999996,-2.0674,-3.2489,1.4519,5.1585,8.4319,-2.6856,2.2463,-2.6358,0.6641,3.9852,8.3966,1.7559,7.2341,6.1603,-3.0299,4.4889,-2.3259,-5.826,1.6716,-10.1583,3.0987,6.5398,-1.9572,1.4103,2.9087,9.0636,7.7587,10.8531,15.9039,-3.0499,-0.00429999999999975,2.4592,-5.1143,-2.0447,3.9556,1.7836,7.8035,2.8064,7.6446,-1.0198,8.2674,2.6716,10.3432,8.5977,-1.4494,-8.5928,-1.453,0.3658,-1.1533,4.0278,-0.9046,-1.7731,-1.1344,4.8313,5.3757,4.5473,-4.4413,6.195,7.3992,7.0069,-4.1244,-2.9295,0.7954,-3.6529,-1.9521,-1.5585,0.666099999999999,-5.9677,-0.135000000000000,-1.5262,-4.9084,15.2241,0.5203,1.9831,5.8977,-3.8656,0.802,0.2983,-4.3487,0.558,6.4689,2.4967,-3.7084,-2.2973,-2.5326,5.5827,-2.2024,-0.5611,12.5093,0.6843,5.2074,2.7844,-3.9406,7.8941,-5.156,-3.1162,1.1606,1.8907
"422",1.5278,-1.4345,-5.282,2.8516,1.03680000000000,1.3066,12.4059,-2.9854,1.7486,-0.486599999999999,-0.1025,-2.4702,-2.4601,1.1395,5.8171,8.4341,-3.0175,0.7807,-3.5463,0.5136,3.1463,7.8321,1.6796,8.4144,5.5745,-2.5165,4.9089,-2.2126,-5.6426,1.0626,-9.3897,3.166,7.046,-1.8924,0.827200000000001,3.236,9.2346,8.2875,11.6549,16.5425,-3.3448,0.4617,2.9415,-4.7479,-2.274,3.382,1.9221,7.5993,3.1374,8.0845,-1.1384,8.4498,2.0483,10.7543,8.9439,-1.3147,-7.8023,-0.396,0.169300000000000,-2.5618,4.5092,-1.0512,-1.7497,-2.2539,5.852,5.4129,5.1815,-3.4506,6.9242,7.343,7.0956,-4.2092,-2.9893,1.2836,-4.0356,-1.6995,-1.0415,1.07900000000000,-5.8977,-0.667,-1.4225,-4.8618,13.8502,1.2038,2.6825,5.5286,-3.6701,0.175100000000000,-0.3892,-5.1546,-0.120800000000001,6.724,3.6206,-4.0891,-2.5562,-3.0556,5.5207,-2.6311,-0.6666,12.725,0.3327,5.467,2.4616,-3.846,7.5958,-5.3581,-3.4914,1.5592,1.2628
"423",1.1588,-2.516,-5.2025,3.4659,1.0742,1.2207,12.0186,-2.0235,0.9869,-1.0989,-0.2287,-2.7387,-1.7613,0.6632,6.3749,8.2727,-3.4719,-0.3727,-4.3623,0.360399999999998,2.2354,7.1699,1.6517,9.4532,4.9356,-2.192,5.2103,-2.1722,-5.6193,0.336699999999999,-8.6621,3.2781,7.5937,-1.683,0.252900000000000,3.6543,9.1305,8.7617,12.3902,16.9098,-3.4279,0.9538,3.2779,-4.6125,-2.561,2.8403,2.244,7.2395,3.5505,8.5492,-1.2615,8.3958,1.2382,11.096,9.147,-0.9335,-6.9057,0.7091,-0.208,-3.7936,5.0265,-1.3543,-1.6695,-3.3878,6.7187,5.5363,5.5451,-2.4809,7.2236,7.4443,7.2704,-4.2559,-3.1103,1.6735,-4.1959,-1.3135,-0.3041,1.3742,-5.599,-1.2229,-1.2165,-4.5229,12.3843,1.838,3.1397,5.0688,-3.2345,-0.4321,-1.0956,-5.7337,-0.5075,6.9816,4.773,-4.5153,-2.7988,-3.5688,5.4228,-2.9895,-0.9026,12.7135,-0.0327000000000002,5.6816,1.9611,-3.5811,7.1182,-5.6261,-3.7086,1.9809,0.6399
"424",0.894300000000001,-3.3825,-5.1219,3.9512,1.1047,1.0229,11.2663,-1.0824,0.3121,-2.0779,-0.5035,-2.8536,-1.2047,0.0637000000000001,6.735,7.929,-4.0036,-1.178,-5.0996,0.262300000000000,1.3623,6.5075,1.6578,10.2377,4.3196,-2.1172,5.4023,-2.1802,-5.7171,-0.4573,-7.9952,3.4371,8.1532,-1.3126,-0.225800000000003,4.0685,8.8122,9.1381,12.9557,16.9833,-3.3003,1.389,3.4555,-4.7223,-2.822,2.3636,2.6715,6.7793,4.0144,8.9823,-1.3891,8.059,0.2982,11.3463,9.1951,-0.3079,-5.9577,1.7603,-0.729,-4.7648,5.5099,-1.7701,-1.5689,-4.4855,7.3741,5.7574,5.6066,-1.5892,7.0333,7.7004,7.5542,-4.2436,-3.2888,1.9379,-4.0782,-0.8122,0.6025,1.5436,-5.0784,-1.8261,-0.9531,-3.9471,10.9362,2.3446,3.2836,4.5551,-2.5349,-0.976,-1.7861,-6.1068,-0.6014,7.2253,5.7883,-4.9377,-2.9867,-4.077,5.3289,-3.2293,-1.2386,12.5065,-0.3897,5.8795,1.2849,-3.1921,6.4814,-5.9099,-3.7884,2.4149,0.0354000000000001
"425",0.8108,-3.9393,-5.0218,4.2757,1.0754,0.7166,10.2959,-0.2705,-0.212400000000001,-3.333,-0.9399,-2.8381,-0.8115,-0.6053,6.8272,7.4051,-4.5545,-1.6375,-5.7677,0.2699,0.6348,5.935,1.6832,10.7015,3.8053,-2.3212,5.5,-2.1945,-5.8816,-1.2391,-7.3908,3.6109,8.6603,-0.7784,-0.559799999999999,4.3829,8.3317,9.3721,13.2578,16.7621,-2.9838,1.702,3.5094,-5.0507,-2.9825,1.9935,3.1262,6.3077,4.4969,9.3321,-1.5185,7.4301,-0.6906,11.4736,9.0823,0.5413,-5.0066,2.6657,-1.339,-5.4222,5.8977,-2.2221,-1.4763,-5.501,7.7821,6.0852,5.3662,-0.8194,6.3556,8.1061,7.9463,-4.1494,-3.5102,2.058,-3.6621,-0.2381,1.6074,1.6105,-4.3737,-2.5111,-0.672700000000001,-3.2087,9.6033,2.6622,3.1005,4.0345,-1.5574,-1.4188,-2.4211,-6.3282,-0.451599999999999,7.4364,6.5199,-5.3094,-3.0705,-4.576,5.273,-3.3162,-1.6427,12.1491,-0.7245,6.0849,0.4574,-2.7525,5.7266,-6.143,-3.7846,2.8301,-0.5481
"426",0.979299999999999,-4.1392,-4.8999,4.4026,0.9358,0.312,9.253,0.3517,-0.5256,-4.7221,-1.5145,-2.7369,-0.5717,-1.2869,6.6137,6.7232,-5.0719,-1.7834,-6.3361,0.4113,0.138300000000001,5.5163,1.7139,10.8233,3.4624,-2.7894,5.5265,-2.1733,-6.0549,-1.9135,-6.8452,3.7402,9.0393,-0.104700000000000,-0.7329,4.5161,7.7346,9.4215,13.2402,16.2712,-2.513,1.8478,3.5002,-5.5428,-2.99,1.7767,3.5418,5.9128,4.971,9.556,-1.6379,6.5453,-1.6329,11.4509,8.8188,1.5603,-4.0859,3.3564,-1.9822,-5.7478,6.1556,-2.6236,-1.4038,-6.3948,7.9259,6.5141,4.8608,-0.1997,5.2589,8.6524,8.4231,-3.9545,-3.7482,2.019,-2.9637,0.349600000000001,2.6191,1.6245,-3.5497,-3.3058,-0.406699999999999,-2.379,8.4602,2.7515,2.6274,3.5473,-0.305400000000001,-1.7312,-2.9626,-6.4695,-0.1334,7.5947,6.872,-5.5885,-2.9995,-5.033,5.2768,-3.242,-2.0859,11.6818,-1.0275,6.3108,-0.4687,-2.3431,4.8964,-6.2555,-3.7691,3.1832,-1.1202
"427",1.4278,-3.9876,-4.7611,4.3251,0.6518,-0.172900000000000,8.2488,0.772500000000001,-0.5833,-6.0787,-2.179,-2.5925,-0.4549,-1.9262,6.1005,5.9184,-5.5106,-1.6624,-6.7325,0.693,-0.0767000000000007,5.2804,1.7274,10.615,3.3435,-3.4547,5.5107,-2.0869,-6.1908,-2.3891,-6.3614,3.7537,9.2364,0.6496,-0.746400000000001,4.4141,7.0679,9.2519,12.8957,15.5524,-1.9265,1.8079,3.4845,-6.1148,-2.825,1.7527,3.8674,5.6549,5.4132,9.6244,-1.7315,5.4864,-2.4403,11.2667,8.4377,2.6583,-3.2078,3.7944,-2.6097,-5.7576,6.2862,-2.9074,-1.3476,-7.1382,7.81,7.0183,4.1587,0.2577,3.8644,9.317,8.9412,-3.6572,-3.9663,1.81,-2.0307,0.890400000000001,3.5366,1.6472,-2.6919,-4.2064,-0.175000000000001,-1.5111,7.5548,2.595,1.9367,3.121,1.1878,-1.8977,-3.3816,-6.5954,0.280300000000000,7.6817,6.8232,-5.7456,-2.7335,-5.3807,5.3422,-3.0268,-2.5419,11.1323,-1.2817,6.5568,-1.4171,-2.032,4.0339,-6.1882,-3.8148,3.4253,-1.6929
"428",2.1209,-3.5333,-4.6069,4.0911,0.213900000000001,-0.7081,7.3461,1.0162,-0.3838,-7.2368,-2.8803,-2.43270000000000,-0.4152,-2.4757,5.3338,5.0243,-5.8331,-1.3214,-6.8841,1.1082,-0.000400000000000844,5.2271,1.6899,10.1077,3.4777,-4.2045,5.4828,-1.9217,-6.2611,-2.5989,-5.9519,3.5877,9.2437,1.4019,-0.606399999999997,4.0582,6.3848,8.853,12.2616,14.6459,-1.261,1.6007,3.4951,-6.656,-2.508,1.9367,4.0657,5.5591,5.7937,9.5202,-1.787,4.3722,-3.0476,10.9235,7.9916,3.7223,-2.37,3.9706,-3.1787,-5.495,6.3289,-3.0376,-1.2951,-7.7138,7.4683,7.5527,3.3437,0.5552,2.3265,10.0591,9.4442,-3.283,-4.1228,1.4292,-0.9286,1.3353,4.2664,1.7326,-1.8932,-5.1693,0.0124000000000013,-0.6401,6.9034,2.1936,1.1147,2.7758,2.8473,-1.9283,-3.6672,-6.7465,0.7332,7.6863,6.4236,-5.771,-2.2522,-5.5342,5.451,-2.7087,-2.9851,10.5156,-1.4633,6.8146,-2.2963,-1.8657,3.1912,-5.9065,-3.9788,3.5091,-2.2698
