"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117"
"21",3.3514,1.5878,-2.3738,-5.5114,-6.8053,-4.8223,-1.8878,-0.800699999999999,0.5254,3.5115,-6.8178,-0.7066,0.739,3.0546,1.4863,2.7697,-0.7775,3.7533,-3.8664,2.1183,-1.3442,-2.6359,-2.4941,-1.7487,-0.0156000000000001,-1.5113,-0.6462,-5.3692,-4.1129,-0.3994,-0.0851000000000002,2.0429,0.4574,1.3561,-5.5734,-4.0422,-0.0814999999999999,-6.8384,-5.2535,-5.091,-0.7771,-1.8676,0.7542,1.3671,1.7201,3.0969,6.3409,-4.7505,-0.5774,3.9065,-1.7431,-0.6383,-2.3207,1.5555,-1.3972,-4.0067,5.5611,0.8391,2.464,-0.783,4.8953,1.2212,0.141,0.0998,3.4249,-1.7373,-3.5322,-0.7471,3.4347,1.6221,-3.8751,4.1182,-2.0514,3.9096,-5.6104,6.1661,4.7018,-1.3856,0.7981,4.6187,-0.366400000000000,4.6032,-1.8639,0.5441,4.488,-4.2539,8.1127,-7.0909,2.692,3.2619,4.1089,-2.1019,4.2964,-2.906,2.2295,-2.8868,1.4337,-2.3703,1.0776,-5.2042,3.6567,-3.795,-1.23,4.2986,-0.4342,4.2099,-3.3796,-0.0331000000000001,2.766,0.6886,1.4674,0.5437,-1.5145,-1.2763,-3.7333,-5.0369,5.0329
"22",3.1961,0.8278,-1.5435,-4.2179,-5.6672,-5.2784,-1.9476,-0.800699999999999,0.0895000000000001,3.0714,-6.9707,-1.3828,-0.1288,1.976,1.01,1.7037,0.0932,3.4817,-3.2076,1.611,-1.8657,-2.4847,-1.7008,-1.4628,-0.4748,-2.1165,-0.0247999999999999,-4.3147,-3.1313,-0.6312,1.4059,4.0412,0.3374,1.4795,-5.6499,-4.6297,-0.1639,-6.0358,-5.6713,-5.0454,-0.187600000000000,-2.3749,0.9876,0.3226,1.6133,3.6636,5.7324,-4.7496,-1.2195,4.2136,-1.608,0.3141,-3.0604,2.1987,-2.2641,-5.0087,6.714,0.5917,2.1037,0.2878,5.1192,0.2602,-0.1917,-0.4093,3.8958,-0.5991,-2.2043,-1.2458,3.8606,3.127,-3.1564,4.2436,-2.635,3.7061,-5.2026,6.507,5.1748,-0.6791,0.7552,5.3275,-0.6323,3.2741,-1.6636,0.6345,4.5482,-4.0308,7.2582,-7.0196,4.1183,2.6678,3.5724,-1.5284,4.7351,-3.3779,2.1529,-3.1687,1.6629,-3.0383,1.4222,-5.7314,3.7008,-3.9987,0.130900000000000,4.8374,0.481599999999999,4.7513,-3.6387,0.4587,2.7209,-0.7388,1.0486,-0.9359,-1.4113,-1.7874,-3.8494,-5.0164,4.3516
"23",2.8552,0.0710000000000002,-0.912,-2.8656,-4.2967,-5.4158,-1.9486,-0.796899999999999,-0.4268,2.5489,-6.9542,-1.9062,-1.1289,0.8358,0.557,0.6081,0.849,2.8705,-2.1287,1.1464,-2.1738,-2.4179,-0.7486,-1.1519,-0.9015,-2.5949,0.6431,-3.111,-1.7742,-0.9728,2.8208,5.9306,0.0404,1.298,-5.3678,-5.0615,-0.0963,-4.8492,-5.7646,-4.9395,0.375200000000000,-2.9774,1.1834,-0.9811,1.5058,3.9569,4.7418,-4.5792,-1.5903,4.1983,-1.4313,1.2899,-3.9509,2.7381,-2.9593,-5.6219,7.7576,0.138,1.7495,1.244,5.3054,-0.5985,-0.4684,-0.8266,4.197,0.5771,-0.8576,-1.5883,4.0525,4.5009,-2.3113,4.2414,-3.2204,3.3549,-4.34,6.7106,5.3834,0.0246000000000004,0.8161,5.8423,-0.9936,2.2182,-1.3881,0.7821,4.6877,-3.7117,6.3107,-6.7932,5.5438,2.0101,2.8885,-0.6548,5.0023,-3.6866,2.0367,-3.1909,1.9076,-3.3811,1.6048,-5.8811,3.7945,-4.0589,1.3401,5.1208,1.5935,4.985,-3.8248,1.1282,2.5972,-2.0166,0.5527,-2.1929,-1.3181,-2.144,-3.8575,-5.0353,3.8021
"24",2.4291,-0.577,-0.6268,-1.5578,-2.8227,-5.1774,-1.9316,-0.7583,-1.0108,1.9596,-6.7796,-2.371,-2.159,-0.3151,0.0635000000000003,-0.4008,1.4329,1.9606,-0.6779,0.7608,-2.2904,-2.4483,0.3143,-0.8328,-1.2883,-2.8646,1.2535,-1.856,-0.1508,-1.3494,4.0725,7.5262,-0.3769,0.8597,-4.7488,-5.3563,0.1033,-3.4329,-5.5384,-4.7516,0.8225,-3.5715,1.331,-2.4093,1.4482,4.0537,3.4781,-4.1992,-1.6347,3.8598,-1.2891,2.1646,-4.9309,3.1193,-3.4105,-5.8856,8.6096,-0.477,1.4137,1.972,5.4146,-1.251,-0.6582,-1.1365,4.3018,1.7057,0.353,-1.7916,4.0313,5.5746,-1.4302,4.0483,-3.7812,2.8855,-3.0947,6.7616,5.3498,0.563,0.9159,6.0833,-1.3333,1.5594,-1.0381,0.9754,4.8976,-3.3048,5.3913,-6.4182,6.9579,1.3193,2.1914,0.4535,5.0606,-3.8106,1.8476,-2.9989,2.1618,-3.3531,1.6519,-5.5866,3.9138,-3.9117,2.3129,5.1074,2.8848,4.8407,-3.8688,1.8292,2.463,-3.0023,0.0216999999999999,-3.1542,-1.3057,-2.3603,-3.7687,-5.0715,3.4221
"25",2.0054,-1.01,-0.7654,-0.3684,-1.3681,-4.5485,-1.8932,-0.6791,-1.6171,1.3213,-6.4803,-2.8722,-3.1137,-1.3964,-0.5317,-1.227,1.7911,0.82,1.0324,0.4921,-2.2709,-2.5576,1.4162,-0.544,-1.6512,-2.8691,1.7034,-0.6734,1.5631,-1.6507,5.0804,8.677,-0.8403,0.2393,-3.833,-5.5337,0.4466,-1.9611,-5.034,-4.4454,1.0718,-4.0278,1.4085,-3.8205,1.4571,4.0412,2.0473,-3.6189,-1.3485,3.232,-1.2363,2.8379,-5.9367,3.3275,-3.5889,-5.8971,9.1948,-1.1814,1.1229,2.4073,5.3993,-1.6295,-0.727,-1.3581,4.1854,2.7126,1.3174,-1.8951,3.8483,6.2365,-0.6004,3.6433,-4.308,2.3152,-1.5919,6.6611,5.1224,0.7953,0.9772,5.9851,-1.5498,1.3208,-0.6135,1.2023,5.1665,-2.8288,4.5919,-5.9213,8.3157,0.646,1.6058,1.6823,4.9057,-3.7533,1.5527,-2.6669,2.4082,-2.9629,1.5979,-4.8346,4.0023,-3.5229,2.996,4.7885,4.3022,4.2733,-3.7067,2.3887,2.3839,-3.6023,-0.4885,-3.7806,-1.4101,-2.4777,-3.5627,-5.0967,3.181
"26",1.6409,-1.1312,-1.3402,0.6637,-0.0367999999999999,-3.554,-1.7957,-0.590299999999999,-2.169,0.637,-6.1028,-3.4534,-3.882,-2.3119,-1.2617,-1.8133,1.8652,-0.4435,2.8437,0.3603,-2.1832,-2.7218,2.4644,-0.3324,-2.0129,-2.593,1.9217,0.315300000000001,3.146,-1.7733,5.7799,9.286,-1.2631,-0.4732,-2.6674,-5.6107,0.9641,-0.591,-4.3248,-3.9894,1.0756,-4.2255,1.3808,-5.1031,1.5155,3.9901,0.5547,-2.873,-0.794,2.3868,-1.279,3.248,-6.8959,3.39,-3.5131,-5.8002,9.4442,-1.8882,0.9117,2.5364,5.2316,-1.7189,-0.6567,-1.5331,3.8304,3.5291,1.9691,-1.9279,3.5462,6.4467,0.112900000000000,3.0505,-4.797,1.6553,0.0225000000000000,6.4355,4.7574,0.6291,0.9378,5.5143,-1.5763,1.4329,-0.1127,1.4418,5.462,-2.3367,3.9738,-5.3548,9.5587,0.0335000000000001,1.2266,2.8816,4.5547,-3.535,1.1436,-2.276,2.63,-2.2708,1.4837,-3.6776,3.9885,-2.9174,3.3675,4.1995,5.7502,3.2837,-3.3009,2.6551,2.4026,-3.7724,-0.9261,-4.0721,-1.6136,-2.5355,-3.213,-5.0906,3.0007
"27",1.3547,-0.8789,-2.3066,1.527,1.0852,-2.2424,-1.5973,-0.546200000000001,-2.5702,-0.1021,-5.6964,-4.0926,-4.3492,-2.9782,-2.1167,-2.1505,1.6013,-1.6753,4.5845,0.3515,-2.0899,-2.9344,3.365,-0.226,-2.3737,-2.066,1.8995,1.0213,4.3895,-1.6636,6.118,9.3309,-1.5545,-1.1865,-1.3043,-5.6119,1.6783,0.565,-3.5008,-3.3752,0.8444,-4.0837,1.2087,-6.1862,1.5821,3.9485,-0.8869,-1.9924,-0.0844,1.4295,-1.3734,3.3752,-7.729,3.3592,-3.2309,-5.7355,9.3049,-2.5028,0.8036,2.3778,4.9202,-1.5516,-0.4534,-1.7085,3.2334,4.1025,2.2738,-1.9002,3.1475,6.239,0.6824,2.3295,-5.2338,0.9191,1.6033,6.1243,4.3046,0.0436000000000005,0.7688,4.6888,-1.3842,1.7662,0.4642,1.6603,5.7256,-1.9179,3.5711,-4.7834,10.6351,-0.5024,1.1046,3.8946,4.0306,-3.1896,0.6487,-1.8896,2.8192,-1.386,1.3536,-2.2264,3.8265,-2.1794,3.4405,3.4262,7.0974,1.9295,-2.6619,2.5311,2.5191,-3.5209,-1.2627,-4.0758,-1.858,-2.5416,-2.7257,-5.0441,2.7992
"28",1.1333,-0.2591,-3.5581,2.225,1.9297,-0.6838,-1.2852,-0.593,-2.7422,-0.891,-5.2984,-4.7162,-4.4161,-3.3497,-3.0513,-2.2786,0.9789,-2.6924,6.0978,0.4209,-2.0392,-3.1999,4.0317,-0.219,-2.6909,-1.3507,1.6922,1.4092,5.1579,-1.3307,6.0472,8.8663,-1.6371,-1.8201,0.1902,-5.5713,2.5618,1.4467,-2.652,-2.6255,0.4487,-3.5801,0.8672,-7.0276,1.6083,3.9504,-2.1655,-1.0109,0.648,0.4802,-1.4566,3.233,-8.3624,3.285,-2.7827,-5.7871,8.7601,-2.9347,0.796,1.96,4.4985,-1.1803,-0.1352,-1.92,2.4104,4.4154,2.2137,-1.8185,2.6687,5.7072,1.1209,1.5564,-5.59,0.135400000000000,3.0197,5.7603,3.8023,-0.8932,0.482,3.5903,-0.9871,2.1689,1.1015,1.821,5.8798,-1.6648,3.3954,-4.2643,11.5013,-0.9767,1.2322,4.5872,3.352,-2.759,0.126,-1.5452,2.9692,-0.4532,1.2475,-0.6343,3.5192,-1.4292,3.2658,2.5919,8.2072,0.3091,-1.8639,1.9935,2.6915,-2.9088,-1.4989,-3.8835,-2.074,-2.4699,-2.1643,-4.9554,2.5308
"29",0.9452,0.6457,-4.9279,2.7642,2.4549,1.0199,-0.8863,-0.7409,-2.661,-1.6869,-4.9264,-5.2263,-4.0316,-3.4278,-4.0041,-2.2739,0.039,-3.3314,7.2636,0.5082,-2.0557,-3.5069,4.3912,-0.274,-2.8809,-0.530899999999999,1.3948,1.5059,5.4166,-0.8309,5.5348,8.0037,-1.4613,-2.2983,1.7373,-5.519,3.5142,2.038,-1.8529,-1.7919,-0.00950000000000006,-2.7544,0.366400000000000,-7.598,1.5634,4.0159,-3.1926,0.0199999999999999,1.2898,-0.355200,-1.4824,2.8545,-8.7459,3.189,-2.1795,-5.9601,7.8455,-3.1236,0.8573,1.3147,4.0113,-0.6552,0.2829,-2.1794,1.4082,4.4866,1.7896,-1.7026,2.1313,4.9838,1.4704,0.7965,-5.8338,-0.642600000000001,4.1655,5.3527,3.2769,-2.0394,0.1224,2.3622,-0.4445,2.4943,1.7474,1.9036,5.8429,-1.6308,3.4382,-3.8399,12.1066,-1.4305,1.538,4.8736,2.5305,-2.2788,-0.3684,-1.262,3.0668,0.3829,1.2038,0.9203,3.0988,-0.7811,2.9219,1.8221,8.9782,-1.4637,-1.0404,1.0988,2.857,-2.0368,-1.6508,-3.6088,-2.2079,-2.278,-1.6428,-4.8226,2.2018
"30",0.7617,1.6965,-6.2145,3.1467,2.6542,2.7258,-0.4611,-0.9608,-2.3651,-2.406,-4.5764,-5.5266,-3.2173,-3.2494,-4.9174,-2.2222,-1.1175,-3.4909,8.006,0.5596,-2.1354,-3.8085,4.3944,-0.3388,-2.8438,0.299099999999999,1.103,1.3969,5.2251,-0.2374,4.5791,6.884,-1.0222,-2.5433,3.249,-5.4673,4.3842,2.352,-1.1575,-0.9439,-0.4359,-1.6882,-0.2438,-7.8754,1.4514,4.1467,-3.9113,1.0262,1.7751,-1.0052,-1.4406,2.289,-8.8695,3.0579,-1.4181,-6.2015,6.6342,-3.0661,0.9337,0.470500000000001,3.5045,-0.0225999999999997,0.7936,-2.4668,0.3028,4.3556,1.0381,-1.5867,1.5609,4.2146,1.7763,0.0834999999999999,-5.9407,-1.3393,4.9754,4.8916,2.7403,-3.2226,-0.2469,1.1756,0.1435,2.6142,2.3038,1.9169,5.5438,-1.8107,3.6682,-3.5378,12.3891,-1.9129,1.9001,4.7265,1.5745,-1.767,-0.8082,-1.0539,3.0966,1.0201,1.2614,2.2525,2.5841,-0.310800000000000,2.4825,1.2104,9.3645,-3.2827,-0.3548,-0.0341000000000005,2.9633,-1.028,-1.727,-3.3505,-2.2318,-1.9323,-1.2845,-4.644,1.8556
"31",0.5671,2.7381,-7.2228,3.3659,2.5549,4.2698,-0.0904000000000007,-1.2055,-1.928,-2.9445,-4.2229,-5.5436,-2.0653,-2.8741,-5.7427,-2.1864,-2.3563,-3.1443,8.2953,0.5329,-2.2564,-4.0262,4.0411,-0.3613,-2.501,1.0417,0.886,1.1995,4.7161,0.3877,3.221,5.646,-0.3628,-2.4779,4.6437,-5.4124,5.0286,2.4264,-0.6024,-0.1524,-0.7702,-0.4811,-0.8877,-7.8558,1.3118,4.3293,-4.2897,1.9265,2.0862,-1.4379,-1.346,1.5987,-8.7704,2.8627,-0.5208,-6.4454,5.2207,-2.8247,0.9548,-0.5501,3.0265,0.6622,1.3885,-2.727,-0.8135,4.0658,0.0471999999999992,-1.5123,0.986,3.53,2.0659,-0.5833,-5.8894,-1.8759,5.4355,4.3634,2.192,-4.2847,-0.5591,0.176500000000000,0.659,2.4283,2.6516,1.8899,4.9298,-2.1582,4.0236,-3.3689,12.2907,-2.4512,2.1769,4.1749,0.5004,-1.2279,-1.2047,-0.9432,3.0453,1.4216,1.4574,3.1994,1.964,-0.0362000000000009,1.984,0.8033,9.3773,-5.0512,0.0507000000000004,-1.2608,2.9937,-0.00509999999999966,-1.7146,-3.1731,-2.1537,-1.4278,-1.1665,-4.4131,1.5431
"32",0.3652,3.6277,-7.805,3.4133,2.1965,5.5032,0.1425,-1.44,-1.4241,-3.2145,-3.8332,-5.2324,-0.7196,-2.3843,-6.4447,-2.1814,-3.5434,-2.3247,8.1481,0.4032,-2.4021,-4.0742,3.3896,-0.3,-1.8278,1.6117,0.7708,1.0132,4.0614,1.004,1.5439,4.3983,0.4297,-2.0507,5.8553,-5.3448,5.3563,2.325,-0.212000000000000,0.5204,-0.9965,0.763,-1.4829,-7.5719,1.1912,4.5438,-4.3169,2.6503,2.2306,-1.6604,-1.2218,0.8502,-8.5192,2.58,0.4347,-6.6465,3.7134,-2.5045,0.8446,-1.7214,2.6217,1.3226,2.0478,-2.88,-1.8487,3.6642,-1.04770000000000,-1.5212,0.4364,3.0207,2.3385,-1.223,-5.6511,-2.1958,5.5751,3.7723,1.6208,-5.1057,-0.7601,-0.5575,0.9949,1.8811,2.6982,1.8429,3.9639,-2.6137,4.4118,-3.3247,11.7828,-3.0281,2.2437,3.2898,-0.6541,-0.6679,-1.5943,-0.962,2.9075,1.6048,1.8095,3.6537,1.2241,0.0764999999999993,1.4172,0.6069,9.0759,-6.6707,0.1056,-2.4384,2.9784,0.9249,-1.5841,-3.1014,-2.0206,-0.8085,-1.2963,-4.127,1.2994
"33",0.1831,4.2471,-7.8859,3.2926,1.6061,6.3224,0.177000000000000,-1.6399,-0.9037,-3.1629,-3.3878,-4.5765,0.6447,-1.8894,-7.004,-2.1628,-4.5663,-1.1109,7.6191,0.1704,-2.5766,-3.8898,2.5426,-0.130500000000000,-0.872,1.9539,0.7431,0.8766,3.4235,1.5871,-0.3296,3.2084,1.2397,-1.256,6.8342,-5.2504,5.3368,2.1351,0.00209999999999955,1.0245,-1.1417,1.9446,-1.954,-7.1053,1.1183,4.7678,-4.0107,3.1482,2.2094,-1.7097,-1.0861,0.1064,-8.1861,2.2094,1.3192,-6.7891,2.2292,-2.2066,0.5389,-2.993,2.3268,1.8665,2.7365,-2.8546,-2.7181,3.2031,-2.0924,-1.6536,-0.0595999999999999,2.7195,2.5714,-1.8513,-5.1889,-2.2847,5.441,3.1502,1.00930000000000,-5.6058,-0.8211,-1.0208,1.0748,0.9801,2.4091,1.7662,2.6226,-3.1143,4.7225,-3.3722,10.8799,-3.5785,2.0252,2.1641,-1.8271,-0.108499999999999,-2.0148,-1.1328,2.6889,1.6161,2.3062,3.5844,0.382800000000000,0.0877999999999997,0.7559,0.5976,8.5506,-8.0327,-0.1646,-3.4366,2.9885,1.6781,-1.3068,-3.1161,-1.8983,-0.1702,-1.6371,-3.7914,1.1417
"34",0.0696,4.5107,-7.4698,3.0246,0.7893,6.6786,0.0102000000000002,-1.768,-0.384,-2.7698,-2.8967,-3.5887,1.8436,-1.5088,-7.4146,-2.0408,-5.3411,0.3791,6.7866,-0.1444,-2.7944,-3.4606,1.6109,0.1443,0.2554,2.0541,0.7606,0.7535,2.9221,2.1174,-2.2429,2.1057,1.9489,-0.139,7.532,-5.1081,4.9804,1.9471,0.0419999999999998,1.3193,-1.2569,2.9758,-2.2479,-6.5728,1.0918,4.9748,-3.4241,3.3964,2.0051,-1.6322,-0.9494,-0.5781,-7.8077,1.7744,1.9823,-6.8837,0.8707,-1.9937,0.011,-4.2684,2.1607,2.2058,3.4063,-2.6294,-3.34,2.7427,-2.9547,-1.9361,-0.4817,2.6054,2.7289,-2.4618,-4.4776,-2.1735,5.0752,2.5465,0.3431,-5.7473,-0.7474,-1.2562,0.8591,-0.193999999999999,1.8066,1.622,0.9071,-3.5858,4.8523,-3.4636,9.6316,-4.0074,1.512,0.8928,-2.9448,0.4178,-2.4807,-1.4409,2.407,1.5073,2.903,3.0375,-0.5049,0.0555999999999983,0.00290000000000001,0.7374,7.9037,-9.0323,-0.6617,-4.1427,3.1038,2.1899,-0.8705,-3.154,-1.8366,0.3661,-2.1496,-3.4219,1.0713
"35",0.077,4.3761,-6.6215,2.6453,-0.2492,6.5755,-0.291400000000000,-1.7565,0.1423,-2.0445,-2.3983,-2.3218,2.7192,-1.326,-7.6837,-1.7167,-5.8089,1.9925,5.7234,-0.5226,-3.0595,-2.8344,0.674,0.4939,1.4117,1.9301,0.7758,0.5643,2.6182,2.5746,-4.0074,1.0953,2.4686,1.2136,7.8892,-4.8895,4.3119,1.8278,-0.0731000000000002,1.3725,-1.3934,3.7891,-2.3487,-6.0945,1.0901,5.1411,-2.6383,3.392,1.5979,-1.4658,-0.8165,-1.1642,-7.3682,1.3111,2.2908,-6.9523,-0.300800000000001,-1.884,-0.7156,-5.4109,2.1128,2.2813,3.9987,-2.2523,-3.6487,2.3451,-3.549,-2.3603,-0.8168,2.6258,2.7746,-3.0204,-3.5216,-1.9231,4.5058,2.0093,-0.379200000000001,-5.5374,-0.5762,-1.3152,0.348100000000000,-1.4963,0.9489,1.3737,-1.1367,-3.9451,4.734,-3.5488,8.1018,-4.2174,0.7662,-0.4392,-3.9338,0.878,-2.9655,-1.8251,2.0894,1.3183,3.5311,2.1249,-1.366,0.028299999999998,-0.7824,0.9871,7.2286,-9.5953,-1.2698,-4.4783,3.3661,2.4073,-0.2839,-3.1263,-1.8564,0.703,-2.8085,-3.0307,1.0781
"36",0.2391,3.8489,-5.4373,2.1968,-1.4777,6.0524,-0.6062,-1.5257,0.6926,-1.0412,-1.9315,-0.8785,3.1728,-1.3521,-7.8272,-1.1331,-5.9359,3.5551,4.4769,-0.9706,-3.3453,-2.1137,-0.234999999999999,0.8687,2.4547,1.6169,0.7559,0.244,2.5165,2.9418,-5.4127,0.167999999999999,2.7673,2.6823,7.8445,-4.5632,3.3571,1.8055,-0.310000000000000,1.1684,-1.5869,4.3456,-2.2805,-5.7612,1.0906,5.2581,-1.7507,3.1466,0.9987,-1.2428,-0.6906,-1.6356,-6.8089,0.8481,2.1637,-7.0116,-1.2721,-1.8617,-1.5696,-6.2664,2.1358,2.0852,4.4464,-1.8179,-3.6198,2.0664,-3.8382,-2.864,-1.0521,2.7277,2.6903,-3.4777,-2.3616,-1.6038,3.7557,1.5626,-1.1345,-5.0305,-0.364500000000000,-1.2287,-0.4124,-2.7476,-0.087600,1.0158,-3.4007,-4.116,4.3492,-3.5826,6.351,-4.1374,-0.0932000000000004,-1.7554,-4.7256,1.2404,-3.402,-2.1975,1.7713,1.0629,4.1025,0.9967,-2.1289,0.057500000000001,-1.498,1.3174,6.602,-9.6956,-1.8992,-4.4127,3.7484,2.2961,0.4239,-2.9556,-1.9524,0.7999,-3.5867,-2.6087,1.1387
"37",0.5621,2.9811,-4.0219,1.7189,-2.8247,5.1638,-0.7918,-1.0232,1.2722,0.1261,-1.4952,0.597200000000001,3.1807,-1.5352,-7.8671,-0.3062,-5.7109,4.8979,3.0707,-1.516,-3.5934,-1.4351,-1.1101,1.2197,3.2701,1.1547,0.6934,-0.209500000000000,2.5769,3.2039,-6.2574,-0.6922,2.8794,4.1141,7.3725,-4.0967,2.1396,1.8773,-0.6262,0.7212,-1.853,4.639,-2.0946,-5.6151,1.0759,5.3381,-0.8665,2.6828,0.261200000000001,-1.0072,-0.5689,-1.9975,-6.063,0.3994,1.5895,-7.0627,-2.0635,-1.8847,-2.4537,-6.6862,2.1582,1.66,4.6838,-1.4274,-3.2931,1.9487,-3.8274,-3.3434,-1.1718,2.874,2.4925,-3.7937,-1.0663,-1.2774,2.8486,1.1967,-1.8737,-4.3231,-0.167400000000001,-1.0045,-1.3338,-3.7789,-1.2201,0.5788,-5.7167,-4.0548,3.7266,-3.5149,4.4353,-3.7433,-0.9234,-2.9856,-5.2634,1.4729,-3.6986,-2.471,1.4986,0.7305,4.5194,-0.198800000000000,-2.7362,0.202000000000002,-2.0451,1.7078,6.0889,-9.3489,-2.4929,-3.9619,4.1635,1.8569,1.207,-2.6123,-2.1013,0.6714,-4.4308,-2.1181,1.2204
"38",1.0343,1.8645,-2.4816,1.2433,-4.1874,3.9707,-0.7165,-0.2542,1.8565,1.2925,-1.0336,1.9469,2.7846,-1.796,-7.8325,0.6766,-5.1442,5.8814,1.5236,-2.1816,-3.7319,-0.94,-1.9418,1.5201,3.7861,0.587,0.6121,-0.7343,2.7316,3.3304,-6.3971,-1.5039,2.8807,5.3264,6.5125,-3.4664,0.6933,2.0276,-0.9756,0.0878999999999999,-2.1811,4.6938,-1.8568,-5.6486,1.0286,5.3997,-0.0844999999999998,2.0396,-0.5285,-0.8197,-0.4359,-2.2694,-5.1046,-0.0264,0.6149,-7.0952,-2.712,-1.8919,-3.2723,-6.5541,2.1091,1.0751,4.6626,-1.1531,-2.7633,2.0135,-3.5595,-3.6925,-1.1608,3.0474,2.2295,-3.9613,0.2738,-0.9893,1.818,0.8702,-2.5357,-3.5407,-0.0182000000000002,-0.6521,-2.3025,-4.4764,-2.3621,0.110600000000000,-7.8782,-3.7623,2.9276,-3.2847,2.416,-3.064,-1.6019,-4.0572,-5.5194,1.5501,-3.7604,-2.5762,1.3148,0.3038,4.6883,-1.3506,-3.1622,0.516300000000001,-2.3719,2.1382,5.7451,-8.5954,-3.0161,-3.1758,4.4991,1.1424,1.9984,-2.1271,-2.2721,0.3583,-5.2524,-1.5026,1.2895
"39",1.6368,0.6288,-0.9307,0.7997,-5.4421,2.5505,-0.2853,0.7154,2.3879,2.2841,-0.4724,3.0314,2.0751,-2.0553,-7.752,1.6853,-4.2627,6.4054,-0.124500000000000,-2.9611,-3.705,-0.7361,-2.698,1.7729,3.9794,-0.0315,0.5655,-1.2447,2.9027,3.2589,-5.7892,-2.2737,2.8476,6.1383,5.3636,-2.6773,-0.9141,2.2432,-1.3163,-0.6356,-2.523,4.5502,-1.6416,-5.8095,0.9202,5.4382,0.5198,1.2766,-1.2795,-0.7468,-0.264400000000000,-2.4782,-3.9726,-0.4162,-0.677,-7.0886,-3.2617,-1.8253,-3.9503,-5.818,1.9456,0.3972,4.3629,-1.0252,-2.1465,2.2583,-3.1188,-3.8432,-1.0137,3.2344,1.9612,-4.0093,1.5489,-0.7725,0.7131,0.5276,-3.075,-2.8121,0.0833000000000013,-0.206300000000000,-3.2049,-4.8006,-3.4234,-0.3479,-9.6798,-3.2784,2.034,-2.8321,0.3711,-2.1699,-2.0544,-4.8968,-5.5089,1.4596,-3.507,-2.4693,1.2366,-0.2166,4.5468,-2.3941,-3.4252,1.02710000000000,-2.4863,2.5775,5.6032,-7.49,-3.4463,-2.1213,4.6472,0.2616,2.711,-1.5757,-2.4407,-0.0922,-5.9391,-0.7169,1.3242
"40",2.3471,-0.5697,0.5088,0.4349,-6.4515,1.0197,0.5301,1.7751,2.7935,2.9654,0.2233,3.7521,1.1743,-2.2473,-7.6291,2.5799,-3.1133,6.4078,-1.8024,-3.8079,-3.4849,-0.8601,-3.3262,2.0009,3.8692,-0.6265,0.617,-1.6747,3.0163,2.9051,-4.5072,-2.9835,2.8251,6.42,4.0457,-1.7782,-2.5734,2.5115,-1.6154,-1.3324,-2.7981,4.2494,-1.5237,-6.0145,0.7158,5.407,0.9141,0.4721,-1.9219,-0.8413,-0.0308000000000002,-2.6561,-2.7604,-0.7559,-2.1843,-7.0043,-3.7623,-1.6543,-4.4395,-4.5176,1.6624,-0.3197,3.7981,-1.0365,-1.5389,2.6561,-2.6257,-3.783,-0.7415,3.4131,1.7308,-3.9804,2.6438,-0.6507,-0.4039,0.125,-3.479,-2.2386,0.1681,0.28,-3.9465,-4.7708,-4.3084,-0.7698,-10.9585,-2.6648,1.1386,-2.133,-1.60970000000000,-1.1511,-2.2646,-5.4453,-5.2898,1.2025,-2.8887,-2.1474,1.2324,-0.7946,4.0992,-3.2973,-3.582,1.71610000000000,-2.4356,2.9811,5.6436,-6.1097,-3.7609,-0.8749,4.5132,-0.6322,3.2472,-1.0528,-2.592,-0.6269,-6.3777,0.240800000000000,1.3162
